soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
65.75,33.85,80.99,5.25,initial,sandy,10.61,0
62.46,18.76,62.48,5.1,mid_season,loamy,1.6,0
43.18,30.5,57.9,4.52,development,sandy,13.16,0
32.7,35.78,81.67,0,initial,clay,0,0
37.16,20.96,51.94,5.27,initial,sandy,0.54,0
43.2,31.04,84.92,4.22,late,clay,15.61,0
71.7,33.79,67.71,0,initial,sandy,0,0
76.07,26.48,45.95,0,mid_season,sandy,0,0
60.34,22.95,66.09,5.24,development,clay,7.01,0
26.49,31.98,44.55,2.84,initial,loamy,10.18,0
67.46,32.34,73.28,0,late,sandy,0,0
82.23,29.91,82.0,5.4,development,loamy,6.48,0
29.18,28.12,50.67,0,initial,loamy,0,0
62.96,31.18,38.09,3.5,development,sandy,9.82,0
65.52,34.11,67.22,5.74,development,sandy,17.37,0
78.39,29.95,72.54,3.93,late,sandy,7.91,0
56.86,21.66,45.12,4.38,mid_season,clay,11.89,0
95,23.29,57.68,4.07,development,loamy,2.57,0
49.06,18.82,58.36,0,mid_season,sandy,0,1
42.69,18.7,38.19,0,initial,loamy,0,0
40.25,23.51,83.67,0,mid_season,clay,0,1
74.56,31.77,38.35,2.25,development,clay,16.06,0
75.17,29.58,58.23,0,late,sandy,0,0
37.92,24.6,42.71,6.1,initial,sandy,9.98,0
56.81,23.17,60.73,5.12,development,loamy,17.25,0
73.71,23.95,66.5,2.82,initial,loamy,10.35,0
61.25,24.83,44.95,5.38,mid_season,loamy,17.84,0
61.82,21.2,45.71,3.11,mid_season,clay,16.14,0
61.85,30.5,48.64,2.71,mid_season,loamy,16.07,0
23.96,19.41,50.42,3.63,late,sandy,1.16,0
41.44,26.46,69.22,1.98,mid_season,sandy,5.56,0
65.25,23.31,65.84,0,initial,loamy,0,0
19.58,26.42,78.03,4.69,mid_season,clay,9.02,0
69.23,21.24,37.47,3.28,mid_season,clay,12.72,0
44.05,29.98,77.97,5.2,initial,loamy,12.55,0
41.5,18.25,58.84,4.42,development,sandy,8.56,0
51.45,18.77,74.82,3.3,development,sandy,0.63,0
25.95,28.36,36.05,4.95,development,sandy,8.88,0
56.36,31.02,44.38,4.81,development,clay,5.96,0
62.81,25.89,40.66,3.97,development,clay,6.54,0
46.24,23.45,58.91,0,initial,loamy,0,0
68.81,18.96,49.45,0,development,clay,0,0
35.54,28.37,70.86,3.69,late,clay,15.02,0
63.16,28.8,37.11,4.45,late,clay,11.9,0
77.09,26.78,72.2,4.43,initial,loamy,6.53,0
59.66,30.88,67.58,3.84,late,clay,6.92,0
52.36,33.4,75.65,5.54,development,sandy,4.19,0
66.6,29.01,74.31,5.66,late,sandy,0.93,0
65.26,32.53,66.66,3.92,mid_season,loamy,9.75,0
58.82,26.22,64.56,4.83,late,loamy,12.42,0
77.25,32.73,73.44,3.86,late,sandy,4.13,0
78.29,29.75,45.68,5.39,late,loamy,17.9,0
49.6,29.87,61.47,3.11,late,loamy,21.41,0
49.74,19.17,76.51,6.51,mid_season,clay,26.5,0
51.61,30.25,58.41,2.66,late,sandy,1.44,0
42.34,34.61,63.52,4.07,mid_season,clay,12.52,0
62.42,22.05,71.81,0,development,sandy,0,0
49.69,19.25,48.66,4.54,mid_season,sandy,15.29,0
61.59,32.24,45.32,5.67,development,loamy,6.81,0
59.95,32.43,62.87,4.78,mid_season,loamy,9.44,0
45.12,24.97,68.13,5.3,development,sandy,7.17,0
36.49,32.02,47.82,0,late,sandy,0,1
59.24,35.17,63.63,0,initial,loamy,0,0
95,23.0,67.75,3.02,late,sandy,20.6,0
44.65,20.13,62.96,0,initial,clay,0,0
78.33,34.19,57.37,3.93,late,loamy,14.61,0
81.06,22.62,69.49,5.34,late,clay,12.0,0
65.89,22.29,68.05,2.62,development,clay,13.34,0
52.68,26.48,69.14,4.44,mid_season,loamy,11.36,0
53.11,20.09,80.79,4.17,late,sandy,1.32,0
60.94,28.73,46.02,3.82,development,loamy,23.85,0
47.9,28.35,84.82,4.12,initial,loamy,17.29,0
77.86,27.09,77.26,6.49,development,clay,10.74,0
25.66,19.48,52.15,4.72,mid_season,sandy,9.07,0
45.89,24.31,45.76,3.0,late,loamy,1.65,0
79.29,31.85,63.14,0,initial,clay,0,0
34.19,29.67,63.6,2.94,initial,sandy,6.82,0
57.74,28.11,82.64,2.97,initial,clay,8.43,0
79.53,34.59,79.02,4.95,initial,clay,9.88,0
95,26.23,47.84,5.1,initial,loamy,5.33,0
44.38,25.07,63.75,3.21,late,sandy,2.45,0
29.55,22.79,53.16,3.43,development,sandy,6.95,0
38.48,31.56,41.93,5.25,mid_season,clay,13.3,0
49.9,23.24,63.28,4.78,mid_season,loamy,10.58,0
60.15,18.39,51.06,3.74,late,loamy,7.45,0
73.85,26.1,49.67,2.82,mid_season,loamy,23.56,0
80.27,32.26,55.85,4.0,late,sandy,12.41,0
40.14,29.91,35.12,5.17,initial,loamy,4.55,0
63.86,22.92,36.16,2.0,initial,sandy,6.61,0
61.61,26.97,38.14,3.29,initial,sandy,7.57,0
84.55,33.48,78.35,2.4,mid_season,sandy,5.0,0
64.28,24.6,52.46,4.97,mid_season,loamy,14.76,0
48.84,22.82,48.8,5.13,late,clay,3.39,0
66.67,27.62,73.57,2.52,mid_season,loamy,6.83,0
22.14,26.27,44.2,2.56,late,sandy,1.83,0
95,28.14,38.57,0,initial,sandy,0,0
5,18.29,55.82,4.85,late,sandy,17.04,0
57.64,29.93,84.36,0,development,sandy,0,1
83.44,35.82,35.47,4.15,development,clay,4.29,0
54.01,18.9,46.72,4.59,mid_season,clay,16.77,0
37.12,35.3,65.64,2.59,development,loamy,7.07,0
30.35,29.15,43.0,4.44,late,loamy,4.57,0
44.71,19.43,52.57,4.83,development,clay,13.62,0
48.81,34.73,63.08,0,development,sandy,0,1
40.18,32.24,41.49,5.98,mid_season,clay,18.22,0
45.54,35.77,40.18,3.14,development,loamy,8.53,0
68.73,23.62,63.43,5.63,development,loamy,0.19,0
70.06,34.85,59.26,0,initial,sandy,0,0
62.51,21.37,69.34,0,late,clay,0,0
70.32,29.82,64.7,4.82,mid_season,loamy,6.8,0
48.46,28.83,78.5,3.8,initial,loamy,9.97,0
43.33,25.02,83.69,4.53,development,clay,9.9,0
86.99,24.92,82.84,0,initial,sandy,0,0
41.78,35.0,75.81,3.04,mid_season,sandy,20.31,0
40.4,22.62,53.05,3.89,late,clay,7.43,0
75.1,19.48,47.93,0,late,clay,0,0
27.33,19.76,48.68,1.37,initial,loamy,1.86,0
59.84,32.69,68.48,2.97,initial,loamy,12.47,0
78.19,35.35,55.93,2.55,initial,clay,3.06,0
61.4,25.8,35.08,3.11,development,sandy,11.17,0
21.59,26.96,74.78,0,development,sandy,0,1
55.59,22.78,61.67,2.73,initial,clay,7.56,0
75.33,30.42,51.2,2.94,development,loamy,9.34,0
65.88,28.9,37.33,0,initial,loamy,0,0
58.14,25.04,60.58,3.25,mid_season,loamy,13.49,0
62.08,28.62,72.88,3.17,development,clay,22.81,0
48.78,25.59,52.45,0,late,clay,0,0
49.69,28.31,57.34,3.1,mid_season,loamy,13.43,0
69.88,33.69,70.76,4.29,development,clay,4.94,0
51.38,34.59,46.14,4.23,development,sandy,6.54,0
65.86,21.22,70.66,5.98,development,clay,14.58,0
59.95,35.08,80.89,0.48,initial,loamy,4.74,0
59.13,21.71,37.68,4.5,initial,loamy,6.43,0
66.53,28.21,64.33,4.58,late,sandy,16.31,0
36.27,23.45,72.86,4.12,mid_season,clay,20.86,0
61.32,30.52,57.31,3.4,late,clay,14.44,0
74.7,32.89,37.57,0,initial,loamy,0,0
58.21,31.75,38.83,0,initial,sandy,0,0
37.37,21.06,37.61,4.51,initial,loamy,2.68,0
41.28,22.6,35.33,3.48,late,clay,7.16,0
55.07,21.72,62.99,3.73,late,loamy,20.31,0
58.21,22.41,64.23,3.42,mid_season,loamy,9.3,0
42.37,22.28,74.91,4.15,late,clay,4.01,0
38.31,28.45,47.49,0,initial,loamy,0,0
36.31,21.05,54.58,5.35,mid_season,sandy,4.91,0
88.21,31.36,78.5,4.35,development,sandy,0.49,0
60.11,19.99,79.75,4.15,initial,loamy,1.69,0
32.43,32.7,36.6,3.6,initial,clay,20.88,0
55.03,27.75,46.56,3.94,development,clay,5.95,0
48.35,22.12,53.3,3.75,mid_season,sandy,23.02,0
40.01,32.3,76.54,3.6,development,loamy,1.4,0
61.27,32.55,69.81,4.16,development,clay,8.59,0
48.27,31.26,74.74,4.35,development,clay,5.72,0
69.22,23.38,60.87,4.99,initial,clay,2.48,0
37.62,18.42,46.96,4.9,initial,sandy,2.32,0
43.93,31.77,55.1,4.0,late,sandy,10.48,0
56.09,31.56,56.15,2.09,development,loamy,14.19,0
91.6,23.05,40.5,4.17,mid_season,loamy,15.91,0
59.82,29.6,71.59,3.09,late,sandy,8.35,0
28.45,29.52,60.53,3.1,development,loamy,3.55,0
34.24,19.82,37.1,0,initial,loamy,0,0
57.79,25.16,80.51,4.29,initial,loamy,17.06,0
46.04,25.23,62.74,2.8,initial,loamy,1.75,0
86.45,19.57,64.18,3.43,development,clay,3.63,0
56.16,31.63,73.7,5.06,mid_season,clay,20.32,0
25.98,25.18,53.43,2.98,late,sandy,10.32,0
91.35,33.53,57.58,4.15,development,sandy,26.06,0
63.58,35.94,70.73,4.83,mid_season,clay,12.38,0
65.0,30.45,62.28,0,initial,sandy,0,0
40.72,29.49,74.34,3.78,mid_season,loamy,14.51,0
95,24.53,58.07,4.27,late,loamy,17.92,0
69.71,30.06,74.84,4.96,late,clay,11.45,0
47.91,19.35,68.74,5.32,mid_season,sandy,6.54,0
9.08,18.21,62.5,5.37,development,loamy,11.41,0
95,22.05,79.45,2.79,mid_season,sandy,6.79,0
92.39,24.23,84.94,3.67,mid_season,clay,8.63,0
51.35,24.89,56.11,0,initial,sandy,0,0
60.36,35.42,78.75,0,initial,clay,0,0
38.99,23.62,54.17,2.22,initial,loamy,15.68,0
36.22,25.86,55.17,3.39,development,clay,6.64,0
77.7,31.85,54.03,3.26,initial,loamy,5.52,0
50.9,33.91,81.37,0,initial,sandy,0,0
56.01,35.86,70.78,3.5,development,loamy,16.85,0
38.87,21.5,82.64,3.41,mid_season,clay,9.7,0
36.77,35.41,66.69,3.44,initial,sandy,3.28,0
82.58,18.44,66.47,3.12,initial,clay,21.92,0
48.49,30.39,53.14,0,initial,sandy,0,0
42.63,27.3,55.96,2.42,mid_season,sandy,1.03,0
49.59,33.98,83.83,2.36,late,loamy,2.05,0
75.38,20.06,58.7,3.76,initial,sandy,11.23,0
56.6,33.15,41.89,3.51,initial,loamy,5.3,0
69.67,19.72,39.96,3.08,initial,sandy,6.45,0
38.91,26.59,74.32,0,development,clay,0,1
35.03,30.45,75.94,0,late,clay,0,1
63.86,22.55,38.02,0,late,loamy,0,0
59.32,20.37,72.03,4.38,late,clay,3.57,0
31.61,35.83,80.81,4.29,initial,clay,12.85,0
49.98,27.29,36.63,3.26,initial,clay,2.03,0
43.25,31.42,49.04,5.92,mid_season,loamy,13.43,0
51.57,32.87,48.26,3.5,development,clay,15.28,0
67.21,18.15,62.04,4.0,development,clay,29.07,0
37.73,23.68,70.48,0,initial,clay,0,0
32.55,33.74,74.28,4.68,late,loamy,8.37,0
62.31,35.81,76.89,3.19,mid_season,clay,21.51,0
93.82,20.34,73.77,5.83,initial,clay,15.78,0
60.36,34.72,76.74,3.96,late,clay,14.71,0
51.38,29.51,47.7,3.56,initial,loamy,1.41,0
78.71,22.84,64.16,2.08,development,sandy,1.26,0
65.61,24.08,60.45,3.61,initial,clay,13.02,0
71.49,33.87,35.88,5.57,late,sandy,14.33,0
32.47,27.35,41.57,0,initial,loamy,0,0
48.44,20.89,70.83,0,development,clay,0,0
82.18,21.11,49.31,6.37,mid_season,clay,21.65,0
42.04,21.99,46.73,3.95,development,loamy,4.42,0
58.96,24.14,57.34,3.41,mid_season,sandy,7.15,0
31.29,27.02,72.83,4.59,development,clay,15.3,0
62.78,23.68,75.37,4.82,mid_season,loamy,1.23,0
64.0,23.53,76.28,0,development,clay,0,0
49.56,27.18,45.74,4.52,initial,loamy,5.39,0
42.44,34.9,78.17,5.26,late,sandy,3.19,0
66.39,35.11,60.54,4.76,late,loamy,17.07,0
81.04,34.12,57.29,1.82,mid_season,loamy,12.2,0
53.91,21.13,59.65,2.65,late,sandy,2.81,0
69.31,33.54,35.95,0,initial,clay,0,0
68.2,34.75,81.77,4.79,mid_season,sandy,1.96,0
63.15,22.36,56.51,3.34,mid_season,sandy,9.31,0
50.81,22.2,83.48,3.69,late,clay,9.96,0
63.2,25.24,44.85,5.06,development,clay,9.6,0
61.09,26.53,68.77,2.56,mid_season,clay,13.04,0
63.99,18.43,78.2,3.77,mid_season,sandy,21.15,0
38.04,28.14,46.92,4.09,development,loamy,0.35,0
6.85,27.18,65.71,4.07,mid_season,loamy,12.8,0
54.76,34.09,57.09,2.35,late,sandy,4.22,0
49.53,29.13,37.72,5.07,late,loamy,0.81,0
52.78,28.75,82.56,4.22,late,clay,22.65,0
22.78,28.42,40.01,0,initial,clay,0,0
62.27,30.75,69.72,4.57,late,loamy,4.47,0
46.86,20.66,58.93,3.61,mid_season,loamy,22.51,0
25.48,33.08,64.06,4.39,late,sandy,8.1,0
54.93,32.63,71.81,3.69,mid_season,loamy,16.86,0
56.65,22.28,39.09,3.62,development,sandy,9.83,0
47.17,22.14,50.67,4.27,late,loamy,7.51,0
60.72,28.72,59.1,2.94,initial,clay,3.91,0
67.02,28.34,82.88,4.27,late,sandy,11.58,0
48.38,23.52,37.19,3.51,late,clay,0.28,0
88.08,20.86,58.41,4.45,development,clay,15.75,0
89.72,23.98,50.66,4.03,mid_season,clay,10.16,0
49.95,21.51,35.17,4.06,mid_season,clay,5.31,0
44.72,33.14,66.8,3.03,initial,clay,16.59,0
82.03,31.98,65.95,4.43,late,clay,5.83,0
54.01,18.19,76.78,4.13,initial,sandy,14.05,0
46.33,29.84,53.53,0,late,sandy,0,1
51.87,30.63,79.72,3.26,mid_season,loamy,4.51,0
64.93,33.29,63.03,3.17,mid_season,loamy,7.26,0
55.96,35.7,43.42,0,development,clay,0,0
51.4,34.64,53.97,4.58,initial,clay,17.78,0
68.3,33.58,60.62,4.15,development,loamy,8.51,0
29.36,23.57,39.05,0,initial,loamy,0,0
56.93,29.66,63.62,0,late,clay,0,0
53.63,30.72,76.95,4.51,development,sandy,5.21,0
53.54,19.2,80.04,0,mid_season,clay,0,0
50.07,21.36,37.55,4.82,late,clay,9.27,0
63.57,24.95,36.27,3.91,initial,loamy,7.13,0
52.66,20.98,50.35,4.42,mid_season,loamy,7.75,0
46.93,31.28,64.42,4.12,mid_season,clay,17.19,0
59.7,30.88,55.93,5.0,development,loamy,3.65,0
61.73,32.47,50.92,5.03,initial,clay,7.93,0
74.75,29.01,54.54,5.71,development,sandy,15.23,0
45.11,32.53,41.61,3.48,late,sandy,7.35,0
26.64,20.28,66.54,0,mid_season,sandy,0,1
70.22,31.97,41.76,3.33,development,loamy,1.98,0
49.96,28.22,63.74,5.11,mid_season,clay,11.83,0
52.7,29.97,75.73,4.41,late,clay,6.64,0
90.84,21.31,44.25,5.55,development,loamy,7.82,0
59.28,28.9,72.31,6.57,late,clay,9.33,0
62.86,23.38,45.23,2.86,mid_season,clay,5.06,0
70.75,30.47,75.35,0,development,loamy,0,0
20.93,21.03,75.73,3.55,mid_season,sandy,13.2,0
56.22,34.85,81.7,2.9,late,sandy,9.37,0
24.65,32.34,39.93,5.19,late,loamy,3.29,0
25.64,22.54,56.23,0,late,sandy,0,1
20.21,20.59,78.34,4.22,initial,clay,11.08,0
39.29,27.86,63.4,1.29,development,sandy,7.55,0
38.94,30.63,45.61,3.65,late,clay,22.82,0
67.31,25.69,58.65,3.67,development,loamy,2.19,0
49.33,28.28,41.78,3.29,initial,sandy,0.47,0
68.28,24.32,78.71,2.53,initial,sandy,8.91,0
50.74,34.42,47.23,4.77,development,loamy,24.56,0
64.17,33.16,67.81,4.5,development,sandy,1.82,0
78.15,23.05,70.28,2.78,development,sandy,7.15,0
61.51,18.22,78.29,3.9,development,loamy,10.57,0
54.73,33.43,50.12,2.72,development,sandy,9.03,0
77.38,35.84,42.15,0,development,loamy,0,0
70.79,32.26,46.82,4.15,development,loamy,10.71,0
63.19,33.07,84.4,4.05,development,clay,11.35,0
48.09,24.65,76.09,3.76,mid_season,sandy,4.49,0
69.86,33.72,53.82,2.96,late,sandy,11.15,0
78.11,30.31,64.54,4.49,mid_season,sandy,7.24,0
43.24,21.29,55.36,3.67,late,loamy,3.24,0
92.39,21.36,81.49,4.19,mid_season,clay,6.23,0
26.05,30.52,83.61,7.46,development,clay,17.02,0
49.37,27.77,41.7,5.42,mid_season,sandy,13.27,0
27.92,19.41,51.63,3.7,initial,sandy,12.6,0
81.47,28.93,47.8,0,initial,sandy,0,0
37.69,34.84,50.97,5.2,mid_season,clay,18.41,0
47.22,19.34,65.56,0,initial,loamy,0,0
62.95,18.9,41.28,5.97,development,loamy,4.39,0
51.49,21.61,49.87,1.49,late,loamy,5.94,0
52.99,29.39,60.51,2.81,mid_season,loamy,11.53,0
32.48,30.3,42.72,4.5,development,loamy,1.79,0
34.46,34.58,65.63,3.56,mid_season,sandy,5.33,0
57.39,33.3,48.17,3.59,initial,clay,10.57,0
84.51,26.12,50.72,4.4,initial,sandy,9.25,0
95,31.78,64.54,2.64,initial,sandy,4.97,0
54.47,35.56,54.83,4.42,mid_season,loamy,1.66,0
62.6,25.36,44.08,4.42,development,loamy,4.97,0
76.72,19.4,73.03,0,initial,clay,0,0
41.15,35.01,54.74,6.14,initial,loamy,8.29,0
59.66,34.62,77.84,5.64,development,sandy,11.29,0
54.39,23.08,65.04,0,initial,sandy,0,0
27.42,32.24,43.96,3.94,initial,clay,3.9,0
66.45,31.79,45.98,3.61,mid_season,clay,13.85,0
45.88,31.76,44.67,3.66,development,loamy,16.27,0
59.87,18.49,53.83,3.97,initial,clay,5.97,0
26.28,35.74,58.02,4.77,late,loamy,3.97,0
85.31,27.89,36.41,5.17,development,clay,13.21,0
46.17,29.23,42.39,4.16,development,sandy,22.11,0
32.91,19.61,58.35,4.18,initial,loamy,1.27,0
69.49,18.54,75.48,1.77,initial,sandy,0.87,0
95,20.21,60.01,2.63,late,loamy,17.04,0
25.21,25.47,53.64,0,development,clay,0,1
54.56,28.7,69.18,4.43,late,loamy,8.04,0
71.27,25.99,41.79,0,late,sandy,0,0
8.25,35.97,64.64,7.19,development,loamy,4.97,0
84.52,32.38,66.51,3.53,late,loamy,4.5,0
65.33,21.24,55.77,3.51,late,clay,15.47,0
47.06,33.45,48.27,2.9,late,loamy,1.83,0
72.74,23.41,48.32,0,mid_season,sandy,0,0
57.43,29.97,70.85,3.69,initial,sandy,6.37,0
56.26,30.14,77.65,4.45,mid_season,sandy,9.83,0
70.98,23.43,52.98,3.41,development,clay,0.74,0
65.53,22.47,64.39,0,initial,sandy,0,0
44.8,18.73,77.67,4.59,late,clay,15.99,0
34.48,25.47,67.37,3.53,mid_season,sandy,0.29,0
28.15,31.74,71.14,5.74,development,sandy,3.66,0
43.86,27.41,67.22,4.93,late,clay,10.58,0
95,23.15,49.39,2.83,mid_season,sandy,4.49,0
69.31,19.68,63.77,1.98,mid_season,sandy,6.13,0
92.3,18.41,73.11,3.46,mid_season,sandy,4.62,0
30.42,20.08,70.53,0,initial,clay,0,0
41.38,24.03,68.0,4.0,mid_season,clay,11.14,0
59.27,20.18,45.39,2.61,late,sandy,6.19,0
65.74,23.53,44.64,4.02,development,loamy,12.84,0
95,22.34,57.02,2.5,initial,loamy,5.99,0
52.57,31.81,56.74,4.11,development,sandy,2.38,0
48.97,33.35,43.4,3.44,development,sandy,6.13,0
57.54,29.99,74.45,5.25,late,loamy,3.2,0
45.78,20.92,81.12,3.62,development,sandy,1.55,0
48.9,29.95,41.47,0,development,loamy,0,1
25.7,33.97,50.93,2.44,development,clay,5.79,0
41.59,24.33,76.1,5.22,mid_season,clay,11.44,0
45.17,31.9,50.82,4.51,development,sandy,9.36,0
54.32,24.39,37.72,5.15,mid_season,loamy,9.61,0
79.45,30.6,81.54,0,initial,loamy,0,0
73.53,22.73,80.46,0,initial,loamy,0,0
57.99,34.95,56.13,2.03,late,loamy,16.71,0
47.4,34.6,59.46,0,mid_season,clay,0,0
62.96,23.33,64.17,4.99,development,loamy,16.61,0
43.85,22.17,43.91,2.64,development,sandy,4.12,0
64.27,33.98,39.24,4.27,late,clay,11.11,0
85.97,35.99,65.65,4.24,development,loamy,2.81,0
64.01,31.94,67.14,4.28,mid_season,sandy,5.09,0
78.61,24.64,78.0,3.07,late,sandy,4.42,0
44.63,33.7,66.33,5.53,mid_season,sandy,11.82,0
58.24,24.94,44.57,2.46,initial,sandy,13.39,0
43.4,31.61,49.16,3.17,development,sandy,10.01,0
76.41,21.26,66.29,3.37,late,sandy,3.36,0
24.33,20.6,37.74,4.64,development,loamy,8.46,0
56.51,31.93,84.14,5.79,mid_season,loamy,8.14,0
55.69,34.18,37.8,3.61,late,sandy,8.7,0
54.08,20.59,42.23,2.72,late,clay,2.54,0
50.99,18.95,72.14,4.11,mid_season,sandy,13.03,0
53.81,24.98,67.04,3.12,development,sandy,9.51,0
40.07,27.9,61.85,5.15,initial,sandy,0.37,0
27.48,23.93,63.7,5.01,initial,sandy,10.4,0
46.15,25.11,55.86,4.03,late,clay,25.31,0
44.61,27.13,59.95,4.81,mid_season,clay,20.3,0
61.82,35.91,44.27,4.9,initial,loamy,0.37,0
23.36,28.76,80.13,3.34,initial,clay,9.01,0
66.15,28.61,64.6,4.5,development,loamy,9.39,0
26.74,32.14,77.42,0,initial,clay,0,0
73.37,27.05,84.77,5.04,development,clay,13.83,0
54.81,18.37,45.69,0,initial,sandy,0,0
33.72,32.5,37.87,5.11,late,clay,25.49,0
78.32,31.05,72.63,4.95,late,clay,9.18,0
30.48,25.88,42.27,6.19,mid_season,clay,11.61,0
82.73,33.93,56.72,4.37,development,sandy,12.92,0
83.03,30.32,55.2,4.5,late,loamy,9.44,0
57.37,34.43,50.31,0,late,loamy,0,0
14.09,32.9,78.76,2.14,development,clay,3.47,0
57.6,32.29,75.56,2.24,development,clay,6.16,0
76.22,25.54,40.73,6.05,development,loamy,3.24,0
59.25,18.97,44.39,4.39,late,sandy,21.73,0
75.52,35.51,40.13,2.38,initial,sandy,9.88,0
41.76,27.54,59.31,3.15,mid_season,clay,25.92,0
69.1,27.83,44.05,3.18,mid_season,sandy,21.92,0
39.34,26.46,64.32,0,initial,sandy,0,0
49.05,27.29,76.59,4.76,late,loamy,19.98,0
67.12,28.32,70.53,5.7,initial,clay,13.67,0
38.17,28.99,47.27,0,mid_season,sandy,0,1
66.68,23.56,73.55,3.41,late,sandy,4.39,0
42.16,33.99,79.84,3.58,initial,clay,7.55,0
52.63,27.3,37.84,3.6,mid_season,clay,13.64,0
45.07,24.26,43.25,5.12,development,loamy,2.07,0
64.41,25.42,78.92,0,late,loamy,0,0
25.36,19.22,35.19,2.37,initial,clay,6.55,0
73.12,34.83,67.5,6.22,initial,sandy,6.02,0
66.27,22.31,76.82,3.22,initial,clay,4.23,0
94.34,33.82,40.01,3.63,initial,loamy,10.41,0
59.89,33.27,63.75,5.08,initial,clay,1.11,0
75.29,32.4,44.37,4.3,late,loamy,6.58,0
48.49,23.83,75.11,5.34,mid_season,clay,10.34,0
46.73,31.67,55.98,3.0,development,sandy,11.55,0
15.79,24.44,63.92,3.55,development,sandy,3.55,0
90.96,28.71,39.08,4.83,initial,sandy,0.57,0
55.82,29.03,77.59,4.03,initial,loamy,3.33,0
53.11,26.98,39.04,2.41,initial,sandy,15.17,0
11.01,33.01,50.97,6.66,development,loamy,8.74,0
55.93,33.77,75.04,4.23,initial,clay,7.01,0
92.78,28.24,56.94,0,initial,clay,0,0
35.47,35.89,56.68,5.05,development,clay,2.6,0
53.46,23.27,61.01,2.76,development,clay,13.4,0
62.18,32.73,36.9,3.49,initial,loamy,2.07,0
61.34,33.23,65.95,0,mid_season,loamy,0,0
27.84,23.41,42.17,4.71,initial,sandy,4.4,0
27.77,28.32,76.37,3.25,development,sandy,17.63,0
59.86,33.68,69.54,0,development,sandy,0,1
31.25,18.62,38.35,3.42,late,sandy,16.63,0
50.34,18.18,65.78,3.51,late,loamy,9.77,0
69.78,27.0,74.32,4.33,development,sandy,6.23,0
41.09,18.1,79.99,4.35,late,clay,6.03,0
47.72,32.01,54.46,1.51,mid_season,sandy,17.05,0
71.95,19.73,74.92,3.64,initial,loamy,6.86,0
25.01,24.91,55.64,4.29,mid_season,loamy,16.31,0
75.18,20.6,79.27,7.25,development,sandy,16.3,0
86.68,18.5,56.56,4.83,mid_season,loamy,19.39,0
35.87,27.17,60.27,5.22,late,clay,6.67,0
75.19,20.91,71.75,4.09,late,loamy,3.75,0
55.72,29.55,76.05,2.6,late,sandy,16.85,0
56.55,34.16,67.4,5.34,late,sandy,12.13,0
95,21.01,38.53,4.25,initial,clay,5.89,0
52.67,26.26,40.69,4.26,development,loamy,2.01,0
27.97,23.78,66.56,5.24,mid_season,clay,14.79,0
46.69,30.96,76.95,5.39,initial,sandy,2.18,0
73.79,35.05,64.5,4.04,mid_season,clay,15.37,0
56.94,24.35,62.91,3.43,development,clay,5.29,0
28.84,27.88,38.48,3.06,initial,sandy,2.31,0
73.25,21.91,61.74,5.27,mid_season,sandy,8.34,0
41.63,18.62,67.6,4.07,initial,sandy,3.36,0
45.85,30.11,61.97,3.42,initial,loamy,14.01,0
67.46,30.78,84.01,4.08,development,clay,5.77,0
43.48,31.22,51.94,1.58,development,sandy,16.19,0
52.27,28.14,42.48,0,late,loamy,0,0
63.53,25.8,42.79,3.5,mid_season,clay,7.84,0
45.56,20.02,48.93,5.22,mid_season,sandy,11.4,0
62.11,30.26,47.08,6.09,late,loamy,6.85,0
61.44,27.69,76.18,2.54,mid_season,sandy,4.32,0
7.7,30.34,37.36,3.83,mid_season,clay,15.99,0
78.52,22.75,51.67,4.77,development,loamy,5.64,0
25.75,33.74,76.91,4.14,initial,sandy,12.36,0
43.81,18.76,69.21,4.8,mid_season,sandy,13.18,0
29.61,23.01,35.73,4.29,development,sandy,5.38,0
46.55,30.76,46.03,2.69,mid_season,sandy,1.71,0
63.18,27.95,60.41,0,initial,clay,0,0
51.07,32.78,74.24,2.87,mid_season,loamy,13.68,0
61.3,27.11,38.12,2.62,mid_season,clay,11.78,0
45.52,30.51,71.5,4.71,mid_season,loamy,21.54,0
73.07,29.95,40.48,2.25,mid_season,sandy,12.4,0
51.75,30.94,70.5,3.31,development,sandy,7.52,0
51.95,32.55,56.6,4.03,late,clay,7.12,0
75.9,33.02,84.39,0,development,loamy,0,0
65.53,18.28,61.93,3.01,late,clay,21.78,0
94.9,33.0,60.01,3.96,development,clay,1.44,0
16.39,23.44,82.86,2.96,mid_season,clay,0.91,0
43.42,22.54,75.8,4.96,development,sandy,4.54,0
71.15,19.66,83.24,3.98,initial,sandy,9.68,0
41.29,18.7,41.63,3.2,development,clay,7.4,0
47.13,22.08,80.38,0,initial,loamy,0,0
62.07,20.32,70.98,5.04,development,sandy,16.77,0
54.87,26.31,67.26,0,development,clay,0,0
60.86,34.64,50.41,2.99,late,sandy,2.23,0
29.58,18.39,42.23,3.59,late,clay,11.75,0
48.33,33.18,52.43,4.64,mid_season,sandy,9.24,0
42.84,31.14,59.24,6.27,late,clay,23.88,0
60.03,21.79,76.68,3.81,mid_season,clay,18.71,0
73.95,21.58,36.34,4.35,late,clay,11.2,0
54.1,19.99,54.03,5.14,initial,clay,8.6,0
72.3,30.54,82.13,4.18,late,sandy,10.1,0
