soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
46.72,22.7,76.89,0,initial,sandy,0,0
51.58,19.06,30.12,6.36,initial,loamy,9.34,0
22.93,21.09,38.8,3.4,late,loamy,6.02,0
71.45,16.8,75.89,4.35,late,loamy,7.34,0
68.08,26.14,30.92,4.83,development,sandy,9.52,0
45.18,22.02,59.29,4.64,late,loamy,8.41,0
63.28,12.4,47.37,3.94,mid_season,loamy,20.47,0
49.47,31.39,80.59,4.9,late,loamy,7.24,0
94.31,14.16,49.31,4.62,late,loamy,23.87,0
61.48,32.35,32.89,4.6,initial,loamy,0.61,0
65.55,16.69,64.15,5.07,mid_season,sandy,13.43,0
58.69,24.85,46.85,2.51,development,loamy,5.61,0
63.96,31.79,51.91,3.09,development,clay,7.67,0
65.33,15.94,31.53,3.29,development,loamy,8.79,0
59.16,23.55,50.94,6.63,initial,clay,8.34,0
71.76,13.27,81.46,5.34,late,loamy,5.67,0
74.18,20.12,33.64,3.55,initial,sandy,12.58,0
24.59,12.81,44.49,2.76,initial,sandy,1.79,0
57.51,17.44,79.71,4.48,mid_season,clay,12.86,0
59.65,14.33,33.63,2.86,mid_season,loamy,12.61,0
54.77,17.68,63.2,3.83,development,sandy,1.56,0
68.86,13.45,41.69,0,mid_season,loamy,0,0
72.94,15.25,36.3,4.22,development,sandy,5.63,0
85.51,21.02,48.99,3.8,mid_season,clay,25.96,0
41.5,21.67,83.86,0,late,loamy,0,1
63.5,17.69,63.14,2.18,development,clay,13.68,0
59.05,33.94,57.17,1.92,initial,loamy,3.22,0
52.65,26.15,35.85,0,initial,sandy,0,1
40.56,32.32,74.26,1.62,mid_season,clay,21.7,0
47.97,19.62,69.32,0,initial,sandy,0,0
26.57,31.26,67.51,4.18,initial,loamy,9.96,0
60.53,30.87,68.8,2.52,initial,clay,9.04,0
79.76,24.34,64.31,5.76,late,sandy,15.34,0
67.98,32.89,32.68,4.78,mid_season,loamy,11.02,0
63.41,22.45,32.02,4.48,initial,clay,5.25,0
60.42,25.89,84.84,3.58,mid_season,sandy,10.18,0
48.89,13.36,43.73,4.32,initial,loamy,10.43,0
63.13,31.55,32.68,4.13,development,loamy,11.76,0
70.02,26.75,70.41,3.15,initial,clay,13.03,0
56.67,29.23,76.0,3.26,mid_season,clay,19.0,0
49.41,29.31,63.48,4.54,late,loamy,18.18,0
55.86,27.25,42.67,1.96,development,loamy,6.83,0
53.0,20.04,68.46,4.23,initial,loamy,17.78,0
53.62,21.05,81.13,4.59,development,clay,8.7,0
54.22,12.26,71.14,3.18,development,loamy,2.58,0
51.88,13.9,47.68,5.13,mid_season,loamy,14.87,0
52.27,33.27,65.54,5.29,mid_season,clay,13.03,0
89.33,17.7,59.37,4.56,initial,sandy,3.73,0
56.25,15.4,76.0,0,development,clay,0,0
46.88,23.07,57.06,3.91,late,loamy,3.61,0
54.98,19.06,55.14,4.87,late,loamy,7.43,0
75.51,17.54,50.37,5.76,development,clay,2.47,0
59.79,32.11,73.91,4.53,development,sandy,8.36,0
26.85,16.75,82.04,3.65,late,loamy,3.93,0
89.54,12.53,57.08,5.44,late,loamy,8.12,0
82.52,16.84,49.63,4.2,mid_season,clay,21.04,0
46.46,15.86,68.13,0,late,clay,0,0
33.92,22.74,83.81,0,initial,clay,0,0
37.34,14.07,59.62,3.88,initial,sandy,0.98,0
42.5,26.44,61.04,3.94,initial,sandy,3.89,0
29.65,22.97,60.82,4.72,development,loamy,6.96,0
39.87,18.94,51.04,5.61,mid_season,loamy,7.53,0
23.21,33.7,65.02,4.3,initial,clay,5.19,0
21.49,19.42,68.47,3.26,development,sandy,9.56,0
64.64,16.95,55.78,0,development,loamy,0,0
40.26,19.96,48.73,3.49,development,sandy,20.64,0
35.24,27.25,62.36,5.62,development,sandy,8.07,0
60.19,12.51,32.46,3.86,mid_season,loamy,5.09,0
54.27,25.38,69.42,6.26,development,sandy,9.04,0
80.21,21.53,83.91,2.97,mid_season,clay,19.47,0
67.53,14.52,74.64,3.65,late,sandy,1.43,0
26.87,32.26,32.23,4.03,initial,clay,9.87,0
53.57,29.25,71.08,4.15,initial,clay,14.65,0
43.23,13.6,73.27,2.84,late,clay,14.59,0
55.6,29.72,35.97,0,late,clay,0,0
71.95,23.19,39.7,2.84,late,clay,4.46,0
33.16,23.81,73.21,3.06,mid_season,clay,7.99,0
59.31,12.72,79.88,4.36,late,clay,8.42,0
63.34,27.47,41.6,0,late,clay,0,0
34.39,14.1,64.58,2.69,late,sandy,2.83,0
35.55,14.47,34.46,4.75,development,clay,4.72,0
45.61,24.73,59.94,4.77,development,loamy,7.14,0
57.34,19.28,66.11,4.19,late,clay,14.84,0
54.63,26.54,42.7,3.07,late,clay,10.75,0
29.24,25.12,30.29,2.43,mid_season,sandy,15.34,0
11.64,21.74,44.98,3.76,mid_season,sandy,9.88,0
60.26,22.86,65.65,4.97,initial,clay,10.42,0
5,17.05,35.54,6.02,development,loamy,16.9,0
60.69,24.66,54.26,3.6,mid_season,loamy,22.22,0
46.34,16.27,81.65,2.86,development,loamy,5.22,0
50.38,19.89,38.05,4.64,development,clay,13.33,0
78.5,22.2,34.9,3.81,development,sandy,5.86,0
43.3,33.47,83.34,3.75,development,loamy,8.48,0
16.17,15.33,61.77,3.76,late,loamy,15.64,0
48.05,26.39,83.72,3.96,late,sandy,2.25,0
66.34,22.44,34.89,2.34,late,loamy,10.45,0
55.87,28.42,52.56,0,development,sandy,0,1
42.27,15.75,53.37,0,initial,sandy,0,0
54.05,14.62,77.9,0,initial,loamy,0,0
28.83,29.39,60.46,0,initial,loamy,0,0
72.71,31.81,71.48,5.33,late,clay,15.58,0
13.84,23.5,74.27,1.36,mid_season,sandy,12.39,0
90.95,29.55,81.55,3.63,mid_season,loamy,21.96,0
61.97,19.23,73.19,5.84,mid_season,clay,15.73,0
29.58,32.97,53.9,5.18,initial,clay,4.99,0
51.22,22.14,77.41,6.19,development,loamy,9.58,0
80.33,18.61,84.44,3.14,mid_season,sandy,9.23,0
84.48,25.33,47.39,3.14,initial,clay,15.91,0
70.81,26.8,68.78,4.07,mid_season,sandy,2.28,0
76.56,22.31,72.16,5.2,mid_season,clay,11.51,0
51.81,17.17,80.24,4.61,initial,clay,8.46,0
84.07,20.86,42.18,5.42,initial,loamy,5.97,0
52.4,13.6,63.26,3.47,development,loamy,0.7,0
36.59,15.84,76.62,5.39,initial,clay,9.87,0
49.95,26.85,55.18,6.81,late,clay,15.73,0
40.28,18.78,43.01,0,development,sandy,0,1
55.7,33.95,37.79,3.17,late,clay,5.64,0
29.99,12.38,58.29,2.77,mid_season,clay,20.91,0
60.75,16.42,43.15,4.54,mid_season,sandy,6.3,0
43.35,30.93,68.55,3.74,mid_season,loamy,4.23,0
55.39,25.73,44.29,4.61,development,loamy,10.76,0
77.36,13.98,59.01,4.25,development,loamy,11.49,0
17.02,24.22,64.13,3.61,mid_season,clay,16.34,0
51.73,29.83,32.03,2.13,late,clay,15.17,0
66.84,21.34,45.99,1.82,initial,sandy,5.97,0
71.58,18.97,44.43,3.68,late,loamy,10.91,0
85.54,20.19,60.68,5.3,late,sandy,7.0,0
33.67,16.54,75.13,6.12,late,sandy,12.96,0
38.81,33.29,44.84,4.99,development,loamy,15.52,0
57.61,13.89,82.93,2.44,late,sandy,14.77,0
48.22,14.15,58.4,0,mid_season,sandy,0,1
59.6,33.75,56.98,2.71,development,sandy,1.74,0
53.38,21.97,72.17,4.49,late,clay,15.36,0
55.5,16.95,79.14,5.46,development,clay,10.45,0
77.85,31.76,38.99,5.47,development,clay,13.68,0
19.45,32.99,66.58,5.26,development,loamy,6.71,0
26.39,23.2,45.69,3.26,initial,loamy,12.52,0
68.66,31.7,71.41,5.55,mid_season,clay,28.93,0
38.09,22.21,79.16,0,late,sandy,0,1
41.03,27.05,37.7,5.12,mid_season,sandy,18.26,0
92.6,12.88,66.62,3.02,late,loamy,12.42,0
47.44,15.14,66.28,3.97,initial,loamy,14.65,0
51.29,17.28,65.97,5.45,mid_season,loamy,2.27,0
60.92,24.73,38.1,4.64,development,sandy,6.4,0
45.09,29.39,84.08,1.94,late,loamy,4.88,0
63.27,17.51,62.57,3.87,initial,clay,3.62,0
62.83,16.58,63.7,0,initial,loamy,0,0
52.47,24.07,49.17,3.53,mid_season,loamy,17.17,0
37.37,22.07,75.07,2.86,late,sandy,6.42,0
56.38,24.39,67.26,4.58,late,sandy,4.13,0
47.31,25.04,42.53,3.79,late,loamy,11.57,0
33.78,32.42,59.91,0,initial,sandy,0,1
42.45,15.55,39.87,2.45,mid_season,loamy,19.4,0
30.61,31.74,69.8,3.7,mid_season,loamy,9.39,0
47.62,30.08,57.63,2.68,late,sandy,2.07,0
82.88,32.91,50.28,6.08,development,clay,6.79,0
48.39,24.46,71.05,2.62,mid_season,sandy,4.99,0
19.64,31.12,81.88,5.02,mid_season,sandy,8.78,0
57.34,31.92,42.05,2.3,late,sandy,4.76,0
52.85,13.2,31.27,4.7,late,clay,9.09,0
50.82,13.94,60.58,4.61,initial,clay,20.6,0
32.97,21.74,32.89,4.67,late,clay,6.82,0
44.45,22.93,30.03,3.53,late,loamy,10.51,0
72.14,14.93,84.51,0,development,sandy,0,0
45.8,27.61,66.88,4.92,late,loamy,11.46,0
47.5,27.72,58.68,4.1,development,clay,10.48,0
54.91,14.65,40.15,3.28,late,sandy,4.09,0
66.51,22.76,81.76,0,initial,loamy,0,0
73.71,18.81,62.84,3.73,mid_season,sandy,12.84,0
53.96,17.19,41.1,3.5,late,sandy,1.7,0
23.56,18.32,72.65,4.74,mid_season,loamy,12.49,0
85.75,31.01,36.29,4.24,initial,loamy,4.77,0
54.75,17.0,82.85,3.66,late,loamy,3.63,0
60.01,22.71,51.59,0,late,clay,0,0
69.18,14.45,36.18,4.61,initial,loamy,0.28,0
49.48,25.03,83.98,0,initial,clay,0,0
46.9,19.45,84.54,4.44,initial,loamy,0.57,0
87.5,16.81,48.35,6.18,mid_season,loamy,7.25,0
50.52,29.79,40.14,5.07,mid_season,loamy,10.09,0
73.71,18.18,68.81,0,initial,clay,0,0
71.67,30.06,33.91,3.74,initial,clay,13.32,0
78.59,25.46,82.38,3.59,late,clay,6.01,0
25.96,17.71,45.58,4.35,initial,loamy,2.48,0
63.9,31.81,71.6,0,mid_season,loamy,0,0
40.44,29.71,79.78,2.21,late,loamy,4.43,0
59.38,27.86,72.47,6.46,mid_season,sandy,13.23,0
52.48,27.64,71.48,4.1,mid_season,loamy,13.7,0
57.67,33.86,44.2,2.67,mid_season,clay,16.58,0
30.77,30.76,60.98,3.47,development,sandy,12.29,0
49.14,15.32,65.66,3.24,mid_season,sandy,1.49,0
81.81,13.83,76.25,3.61,late,sandy,2.12,0
40.65,33.87,62.52,3.73,late,loamy,4.85,0
34.02,22.68,65.35,3.0,mid_season,clay,8.61,0
40.02,30.63,79.58,5.24,mid_season,loamy,6.12,0
69.05,16.04,64.65,4.22,late,loamy,15.59,0
63.6,25.13,44.73,0,initial,loamy,0,0
93.87,16.26,65.59,3.13,initial,clay,16.47,0
36.46,19.0,39.93,0,initial,loamy,0,0
76.25,25.2,78.3,5.21,development,clay,1.94,0
40.45,22.97,59.13,3.95,development,sandy,2.02,0
39.09,17.37,68.85,3.74,initial,clay,1.38,0
81.07,15.44,77.57,4.22,development,sandy,4.44,0
41.63,22.73,38.77,4.25,initial,clay,2.91,0
74.98,19.17,54.88,0,initial,loamy,0,0
54.89,13.26,41.66,0,initial,clay,0,0
60.98,32.7,34.2,4.47,initial,clay,7.97,0
49.42,18.57,40.96,3.16,initial,clay,1.65,0
66.19,26.22,68.72,2.7,mid_season,sandy,26.12,0
52.91,12.11,49.65,3.5,development,loamy,6.28,0
79.92,15.07,31.78,0,development,sandy,0,0
48.03,31.91,54.79,4.0,initial,clay,12.65,0
61.18,21.21,81.04,3.12,development,loamy,13.95,0
36.0,15.07,73.02,2.89,mid_season,sandy,13.77,0
60.84,21.2,38.64,0.66,initial,sandy,11.4,0
50.62,15.61,37.81,4.6,late,clay,16.38,0
92.94,13.42,35.84,0,development,sandy,0,0
58.92,19.69,76.31,5.6,mid_season,loamy,26.27,0
63.78,28.12,69.36,4.5,initial,clay,13.36,0
88.75,14.94,73.41,5.42,mid_season,loamy,11.08,0
35.47,29.47,70.11,3.27,mid_season,sandy,13.16,0
80.03,16.96,63.03,3.07,development,loamy,16.9,0
37.1,32.92,74.88,5.08,mid_season,sandy,11.06,0
23.74,26.08,53.13,3.65,mid_season,sandy,10.69,0
53.38,33.5,37.07,1.88,late,sandy,13.99,0
77.67,23.4,73.07,3.0,development,loamy,0.69,0
71.66,15.81,83.28,3.27,mid_season,clay,19.39,0
32.55,28.65,39.27,3.32,mid_season,sandy,2.07,0
39.22,26.13,39.36,5.43,mid_season,clay,15.02,0
50.37,23.99,82.27,5.61,initial,sandy,2.66,0
40.9,16.93,82.62,4.05,initial,clay,13.47,0
82.6,16.13,75.84,1.59,initial,loamy,8.61,0
65.7,22.38,46.26,3.72,mid_season,clay,23.14,0
13.76,14.88,36.73,2.7,development,sandy,6.41,0
83.76,16.07,51.77,4.12,mid_season,loamy,4.34,0
74.34,14.31,44.39,4.05,mid_season,clay,3.12,0
40.5,17.93,65.1,4.23,late,sandy,12.59,0
74.41,22.26,54.5,3.14,initial,clay,5.57,0
62.57,16.95,79.2,3.78,late,loamy,11.44,0
73.64,13.72,84.11,2.76,late,sandy,5.84,0
39.86,29.79,72.63,2.78,development,loamy,13.27,0
65.16,32.04,41.73,4.93,late,sandy,3.6,0
50.0,25.66,58.12,2.91,initial,sandy,6.85,0
61.62,20.68,51.68,0,late,clay,0,0
45.18,21.24,77.52,5.1,mid_season,sandy,7.33,0
71.81,19.54,40.56,4.48,development,clay,16.23,0
57.59,24.62,58.72,4.58,development,loamy,9.66,0
66.53,13.39,79.42,3.99,late,sandy,11.1,0
31.93,20.88,39.08,3.7,mid_season,sandy,9.41,0
79.65,19.76,35.75,2.88,development,clay,12.71,0
56.62,29.96,61.91,3.97,development,loamy,16.02,0
73.13,28.71,41.16,2.8,development,loamy,11.61,0
94.61,25.57,63.71,3.63,development,clay,9.98,0
65.58,22.53,63.12,3.84,development,clay,12.16,0
57.34,18.88,36.76,4.12,mid_season,clay,14.24,0
44.7,26.2,67.94,5.07,late,clay,7.92,0
43.99,29.74,76.66,4.32,late,loamy,8.46,0
32.81,20.34,41.98,5.06,mid_season,loamy,28.0,0
38.94,30.01,45.62,6.08,mid_season,loamy,11.99,0
53.77,20.34,74.39,6.04,development,sandy,2.07,0
27.69,23.14,42.0,0,initial,loamy,0,0
45.11,27.32,58.38,3.57,late,clay,11.04,0
64.74,18.43,44.63,1.62,late,sandy,0.47,0
74.58,13.63,63.06,3.05,development,sandy,2.29,0
40.08,33.36,75.06,5.01,initial,clay,0.33,0
66.15,24.06,57.18,3.68,mid_season,loamy,16.11,0
38.66,19.53,79.48,4.19,development,loamy,4.44,0
65.06,30.44,78.22,5.12,late,clay,4.58,0
19.48,15.75,40.19,4.15,initial,loamy,9.59,0
42.99,29.77,81.43,4.88,mid_season,loamy,23.26,0
36.03,30.38,80.13,4.04,mid_season,loamy,0.3,0
70.29,17.46,81.82,4.64,development,sandy,10.95,0
70.32,16.65,36.19,0,late,loamy,0,0
58.3,20.97,40.52,3.85,mid_season,clay,11.44,0
40.85,32.46,58.4,4.79,late,sandy,2.55,0
92.81,13.51,52.89,4.74,mid_season,loamy,8.03,0
80.63,19.42,73.48,4.77,initial,sandy,10.67,0
48.91,13.47,79.58,2.96,mid_season,loamy,15.02,0
15.59,32.97,81.36,4.31,initial,clay,8.57,0
57.53,27.0,33.66,3.29,late,loamy,15.12,0
20.91,27.13,36.65,5.15,development,sandy,8.41,0
74.26,12.66,32.42,6.1,initial,sandy,7.21,0
48.4,14.14,32.09,0,mid_season,clay,0,0
50.6,18.37,42.22,4.38,mid_season,sandy,2.3,0
37.85,30.82,45.97,4.34,late,sandy,4.48,0
31.82,33.07,81.79,0,initial,loamy,0,0
40.1,31.52,82.31,2.98,initial,loamy,8.49,0
45.68,26.51,76.43,2.87,development,loamy,15.9,0
57.05,27.12,82.7,3.32,development,clay,11.08,0
71.16,28.72,67.79,2.73,mid_season,clay,6.4,0
59.6,24.07,47.46,3.69,development,sandy,15.96,0
40.77,26.28,56.78,2.96,mid_season,clay,15.99,0
54.57,29.89,56.91,3.8,mid_season,clay,9.69,0
45.45,30.83,81.45,4.82,development,sandy,4.8,0
68.22,17.29,58.43,4.37,mid_season,loamy,16.6,0
50.27,12.11,72.34,3.83,initial,clay,0.69,0
39.44,19.59,56.36,3.67,mid_season,sandy,10.91,0
67.17,26.07,51.39,0,development,clay,0,0
29.82,14.5,64.31,3.42,late,sandy,8.94,0
60.89,25.9,45.91,5.08,development,clay,25.05,0
52.02,17.39,52.71,4.29,development,loamy,6.26,0
27.83,17.84,34.42,4.54,development,sandy,2.19,0
28.39,13.22,46.06,4.96,initial,clay,8.37,0
75.07,17.28,83.87,3.4,mid_season,clay,7.27,0
47.0,17.17,69.62,3.68,late,loamy,14.19,0
56.3,32.66,84.54,4.54,initial,sandy,5.92,0
63.87,15.53,57.89,3.59,mid_season,sandy,18.58,0
44.7,33.33,47.92,4.27,development,loamy,19.88,0
89.61,26.48,59.25,4.13,development,clay,1.79,0
87.69,22.74,81.2,4.41,late,clay,0.21,0
50.95,12.01,62.93,3.42,late,loamy,16.02,0
35.64,21.24,65.59,4.41,development,clay,13.02,0
31.42,31.38,68.88,0,initial,sandy,0,0
76.38,14.02,76.61,0,development,clay,0,0
79.97,17.64,60.79,5.21,initial,clay,4.57,0
42.14,16.8,59.2,3.66,initial,loamy,2.13,0
41.59,19.74,80.0,4.01,initial,clay,1.24,0
95,16.32,43.17,2.74,initial,sandy,8.6,0
55.04,32.59,79.53,3.44,mid_season,sandy,11.33,0
37.56,25.1,65.33,0,initial,clay,0,0
62.64,32.09,81.26,6.54,initial,loamy,6.06,0
36.31,30.91,58.16,2.28,initial,clay,2.95,0
35.38,29.83,62.96,2.96,mid_season,sandy,11.71,0
63.95,24.46,38.98,0,initial,clay,0,0
75.21,21.17,48.99,0,initial,loamy,0,0
57.37,16.37,59.52,5.93,mid_season,clay,7.49,0
31.55,22.29,41.52,4.5,mid_season,loamy,18.43,0
57.88,23.38,75.68,2.53,late,clay,11.85,0
70.6,21.51,51.8,6.17,development,sandy,9.92,0
73.86,16.43,56.99,3.48,mid_season,clay,13.35,0
51.9,16.46,56.38,3.89,mid_season,clay,12.55,0
43.62,31.39,81.2,4.81,development,sandy,10.8,0
31.02,27.29,67.43,3.78,development,clay,7.04,0
60.85,31.84,65.04,4.71,development,clay,10.97,0
50.92,20.57,57.09,2.62,late,sandy,15.57,0
72.04,31.34,30.92,2.73,initial,loamy,0.09,0
55.69,25.92,67.52,4.85,late,clay,10.68,0
68.9,20.86,43.59,2.55,initial,clay,4.34,0
51.72,14.96,40.63,0,mid_season,sandy,0,1
65.06,16.96,53.47,5.55,development,sandy,8.34,0
52.75,32.6,40.57,4.19,development,clay,8.4,0
71.26,32.11,75.3,4.66,mid_season,sandy,3.84,0
95,12.76,82.11,5.49,late,loamy,6.97,0
33.73,14.01,39.35,3.31,mid_season,sandy,19.91,0
41.03,14.94,68.66,0,development,sandy,0,1
39.8,12.82,56.05,2.75,initial,clay,2.09,0
52.74,33.39,56.01,4.33,mid_season,clay,18.25,0
24.71,26.49,35.54,3.75,late,clay,2.39,0
50.84,20.36,61.36,0,initial,sandy,0,0
62.01,18.83,33.47,5.06,late,clay,8.36,0
16.88,29.37,60.12,1.98,mid_season,loamy,3.39,0
48.77,33.54,34.45,6.15,initial,clay,6.12,0
64.12,30.8,53.03,5.53,mid_season,clay,14.15,0
26.48,28.51,74.17,5.63,mid_season,loamy,16.75,0
40.0,17.43,58.62,0,late,sandy,0,1
56.97,15.82,34.89,0,late,sandy,0,1
67.84,12.99,52.57,3.8,late,loamy,16.02,0
36.18,27.72,47.53,4.31,initial,clay,12.67,0
66.04,28.02,69.87,5.6,late,sandy,3.22,0
74.12,20.79,67.2,6.36,initial,clay,4.9,0
78.57,27.07,75.33,3.52,development,sandy,1.84,0
38.41,15.53,58.74,4.35,development,clay,8.27,0
55.8,32.86,33.28,0,initial,clay,0,0
58.31,19.43,35.73,4.02,initial,sandy,16.95,0
56.36,16.25,38.91,4.7,late,loamy,8.41,0
71.73,32.51,38.02,3.18,mid_season,loamy,11.21,0
64.6,30.59,75.28,5.41,late,clay,16.25,0
46.36,29.88,57.25,4.87,mid_season,clay,0.55,0
24.46,13.65,79.04,3.38,late,loamy,7.85,0
43.34,14.16,77.68,0,late,sandy,0,1
56.55,32.15,70.16,5.14,late,clay,1.36,0
39.53,30.79,66.58,5.95,development,sandy,5.93,0
75.05,18.17,48.92,5.22,late,clay,19.63,0
59.95,29.92,48.18,0,initial,loamy,0,0
48.02,21.71,44.04,3.93,initial,clay,9.71,0
51.79,29.99,42.83,3.67,mid_season,sandy,8.63,0
59.19,24.41,67.2,6.32,late,sandy,9.34,0
53.57,31.32,58.49,2.2,late,sandy,18.02,0
41.27,28.21,70.41,0,initial,sandy,0,0
76.89,24.87,63.31,4.61,late,sandy,5.64,0
30.55,13.5,58.45,0,initial,loamy,0,0
73.03,30.09,67.39,2.7,mid_season,loamy,19.84,0
75.11,28.87,58.74,4.84,mid_season,sandy,6.79,0
83.5,26.02,72.48,4.17,late,clay,22.15,0
56.65,28.67,67.83,0,initial,sandy,0,0
65.77,28.45,66.39,4.79,late,sandy,4.69,0
53.8,18.21,82.68,3.45,mid_season,sandy,12.21,0
41.27,22.17,61.21,4.27,initial,clay,7.57,0
54.33,28.19,36.41,2.33,initial,sandy,6.74,0
49.52,21.3,48.54,3.66,mid_season,loamy,19.1,0
27.16,13.49,52.03,0,mid_season,sandy,0,1
51.98,31.46,71.85,4.8,late,clay,20.23,0
60.51,32.76,53.41,4.21,mid_season,loamy,16.49,0
31.76,32.72,52.63,0,initial,loamy,0,1
54.95,25.72,40.76,4.79,initial,loamy,9.86,0
65.3,22.62,30.96,2.07,late,clay,9.36,0
76.95,31.07,47.33,0,initial,clay,0,0
60.88,18.04,44.07,5.13,development,sandy,11.58,0
28.07,14.28,70.82,2.44,development,loamy,7.34,0
68.16,28.08,70.76,6.32,initial,loamy,3.56,0
52.17,33.82,38.46,3.85,mid_season,clay,4.74,0
62.75,24.01,69.35,0,development,loamy,0,0
48.49,15.37,72.17,3.86,initial,clay,8.49,0
31.14,26.69,38.99,0,late,clay,0,1
42.42,15.68,64.03,3.25,late,loamy,15.73,0
45.15,21.8,37.29,3.44,mid_season,loamy,15.05,0
62.91,33.58,66.99,0,development,sandy,0,0
26.19,12.41,45.61,0,development,loamy,0,1
60.05,26.29,66.47,0,development,sandy,0,0
54.03,21.35,35.78,1.57,development,loamy,3.18,0
64.5,22.74,76.2,5.61,late,sandy,12.1,0
83.26,25.84,68.14,0,development,clay,0,0
59.08,29.79,39.62,3.88,late,clay,1.18,0
82.2,14.02,48.51,4.17,mid_season,loamy,6.32,0
23.29,16.07,82.14,3.36,initial,sandy,12.84,0
40.02,16.4,51.38,2.56,mid_season,loamy,5.38,0
87.07,18.92,55.65,4.46,late,sandy,17.89,0
74.12,31.35,56.25,3.55,mid_season,sandy,5.77,0
43.04,20.33,51.9,0,mid_season,sandy,0,1
43.96,20.69,71.01,4.04,development,loamy,20.19,0
27.72,18.35,31.93,3.18,development,loamy,3.38,0
62.42,21.75,43.65,0,mid_season,loamy,0,0
45.04,17.23,61.34,2.35,initial,clay,20.06,0
85.93,23.55,34.21,3.94,mid_season,clay,18.5,0
56.9,23.7,30.3,5.93,late,clay,18.19,0
81.98,24.29,53.58,3.88,late,sandy,4.6,0
34.42,28.08,67.45,2.74,mid_season,clay,1.48,0
38.8,13.05,74.45,6.38,development,sandy,5.24,0
58.05,20.64,40.24,4.68,development,clay,14.76,0
50.09,21.98,66.14,3.9,development,loamy,3.91,0
59.64,23.29,35.0,4.52,initial,loamy,9.0,0
43.28,13.08,83.29,3.58,development,sandy,0.37,0
74.95,29.79,42.42,4.87,initial,loamy,0.5,0
63.22,23.56,38.54,3.91,mid_season,sandy,5.39,0
95,22.71,30.16,5.37,development,sandy,7.08,0
30.02,30.26,80.28,5.26,initial,clay,10.09,0
68.07,14.35,65.97,2.88,late,loamy,13.2,0
47.91,18.77,55.42,5.0,development,loamy,13.28,0
70.42,17.65,58.2,5.33,development,sandy,7.2,0
41.27,26.38,73.09,3.17,development,loamy,4.31,0
32.99,14.3,39.53,5.72,mid_season,clay,9.18,0
95,20.07,58.83,4.56,development,loamy,16.01,0
33.68,19.94,50.93,3.69,mid_season,sandy,7.19,0
22.36,23.82,59.06,4.32,initial,sandy,6.54,0
79.3,32.41,33.31,4.21,late,clay,3.69,0
33.31,12.64,69.61,4.48,late,clay,12.61,0
50.51,24.67,58.21,4.21,development,sandy,5.92,0
40.71,32.41,50.64,0,initial,loamy,0,1
60.89,27.6,37.02,5.16,late,clay,10.38,0
74.52,18.74,48.83,3.84,mid_season,loamy,5.86,0
71.3,31.7,71.92,5.08,development,loamy,8.14,0
23.99,23.01,65.09,1.92,late,clay,12.74,0
52.19,28.76,84.03,4.39,mid_season,clay,6.54,0
80.6,13.83,32.74,3.78,mid_season,clay,16.98,0
45.85,15.86,76.35,0,initial,clay,0,0
42.54,20.87,70.99,2.26,late,sandy,7.15,0
91.39,22.37,45.0,3.55,mid_season,clay,11.32,0
46.99,30.92,53.08,2.42,initial,loamy,10.18,0
58.01,26.92,82.98,3.02,development,loamy,13.07,0
50.41,19.67,30.47,5.18,late,sandy,1.41,0
71.28,13.39,51.17,0,initial,sandy,0,0
70.45,18.41,79.24,0.78,late,sandy,9.48,0
50.1,12.23,68.61,2.48,development,clay,18.62,0
50.37,21.65,83.09,3.29,initial,clay,3.58,0
86.25,29.72,56.04,4.76,initial,loamy,9.9,0
39.36,27.15,35.55,4.65,initial,sandy,13.18,0
40.54,29.42,62.15,3.22,mid_season,loamy,17.35,0
28.19,16.55,44.76,4.79,late,clay,18.55,0
46.99,21.36,35.0,3.59,development,loamy,5.3,0
35.18,29.83,41.87,4.61,initial,clay,8.67,0
39.55,15.51,81.66,3.26,mid_season,clay,11.88,0
85.95,30.95,67.46,4.94,development,sandy,2.44,0
46.39,31.42,82.41,5.52,initial,clay,8.04,0
5,21.06,82.26,3.52,mid_season,clay,5.52,0
73.31,31.86,45.65,3.26,mid_season,sandy,11.25,0
31.69,29.29,67.03,0,initial,sandy,0,0
28.62,28.76,81.98,6.61,mid_season,clay,1.22,0
80.91,16.76,39.73,0,initial,sandy,0,0
19.57,29.37,43.35,0,initial,loamy,0,1
55.11,16.73,40.27,3.85,mid_season,clay,19.91,0
61.42,13.34,82.31,3.11,development,loamy,11.45,0
38.26,32.96,81.27,3.45,initial,loamy,17.73,0
48.29,18.12,30.48,3.75,initial,sandy,5.19,0
46.16,30.12,61.01,4.15,development,sandy,2.35,0
70.08,25.34,65.54,4.17,development,loamy,7.2,0
58.07,27.1,63.88,2.18,development,loamy,9.79,0
39.01,20.93,77.07,3.93,mid_season,loamy,21.39,0
66.83,18.36,30.21,0,initial,clay,0,0
74.96,19.8,32.65,4.35,initial,clay,3.61,0
64.35,30.39,79.56,2.82,development,sandy,2.55,0
31.27,20.78,61.6,2.55,late,clay,12.94,0
72.51,31.29,75.86,4.64,late,sandy,19.75,0
57.39,24.72,73.36,4.72,initial,clay,3.13,0
67.13,28.77,69.93,3.16,initial,loamy,6.76,0
55.53,25.27,84.22,4.03,mid_season,sandy,14.09,0
59.38,27.64,57.97,6.59,initial,loamy,7.72,0
45.04,17.83,64.78,3.91,initial,loamy,14.01,0
