soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
74.04,26.25,35.18,4.33,mid_season,clay,16.88,0
54.47,27.2,70.51,3.8,initial,loamy,5.95,0
36.19,23.69,83.74,3.81,mid_season,sandy,6.34,0
56.82,21.46,71.45,5.74,development,clay,21.95,0
75.74,25.18,52.94,5.37,late,sandy,28.7,0
44.22,22.83,82.5,4.97,development,sandy,4.47,0
57.82,27.94,64.72,5.58,development,clay,3.31,0
84.88,33.08,82.68,2.79,late,clay,16.74,0
48.14,28.15,36.93,4.86,mid_season,clay,19.74,0
53.19,20.4,74.92,2.91,initial,sandy,4.56,0
40.93,29.28,39.53,4.7,late,loamy,2.45,0
45.86,29.43,62.94,0,development,loamy,0,1
68.46,33.96,76.96,4.52,late,sandy,18.44,0
89.0,28.83,48.09,4.73,development,loamy,12.84,0
72.92,34.26,36.41,3.99,mid_season,clay,26.64,0
48.2,25.45,58.01,3.79,late,loamy,8.39,0
42.58,34.88,66.09,0,mid_season,loamy,0,1
53.05,33.39,49.35,3.66,development,clay,1.22,0
41.54,26.26,81.42,2.59,late,clay,13.49,0
68.98,25.0,70.92,0,development,sandy,0,0
22.62,19.7,71.63,2.94,late,loamy,3.98,0
56.67,25.22,39.66,2.86,late,sandy,8.54,0
66.13,26.31,68.53,2.39,mid_season,sandy,22.41,0
70.36,22.82,79.48,4.96,development,sandy,7.01,0
61.05,23.5,45.82,3.78,late,clay,1.28,0
48.07,32.46,48.7,3.98,mid_season,clay,5.42,0
35.33,23.86,42.54,3.36,mid_season,sandy,10.47,0
66.64,33.41,80.75,3.35,initial,loamy,5.48,0
62.03,26.8,41.67,0,initial,loamy,0,0
95,29.21,50.42,0,late,loamy,0,0
57.5,30.09,45.22,3.94,mid_season,loamy,6.35,0
58.72,18.14,64.44,5.12,mid_season,loamy,4.29,0
58.49,21.48,44.17,0,late,clay,0,0
60.65,35.64,68.04,3.33,initial,clay,7.18,0
11.27,25.8,73.49,4.75,initial,sandy,7.04,0
67.28,24.05,53.67,0,initial,clay,0,0
70.99,23.32,54.64,3.18,initial,loamy,8.31,0
71.41,29.73,39.58,3.9,initial,sandy,7.26,0
63.35,32.95,48.59,3.23,development,clay,28.19,0
45.41,19.71,35.39,6.7,late,loamy,6.54,0
24.13,23.13,61.14,4.75,initial,sandy,15.11,0
55.82,18.58,75.26,4.62,mid_season,clay,14.51,0
76.52,18.79,54.11,2.06,development,loamy,18.54,0
46.11,23.29,78.08,3.11,mid_season,clay,13.26,0
42.79,34.23,72.47,4.19,mid_season,sandy,12.56,0
57.01,29.81,61.44,5.83,development,loamy,13.61,0
51.1,29.05,55.46,4.05,late,sandy,3.25,0
56.8,19.04,40.42,4.81,development,sandy,6.98,0
25.65,28.42,76.99,0,development,clay,0,1
61.86,26.39,58.21,5.52,development,loamy,5.25,0
37.85,18.77,82.1,5.39,initial,sandy,4.46,0
64.25,23.7,77.56,4.55,mid_season,loamy,10.82,0
60.17,23.19,69.38,4.03,late,loamy,23.38,0
50.19,20.03,80.22,0,initial,loamy,0,0
54.3,28.23,43.56,3.12,initial,clay,9.07,0
28.31,23.06,63.61,3.23,late,loamy,11.99,0
60.17,25.94,49.88,5.17,late,clay,7.69,0
54.85,24.05,56.24,0,mid_season,clay,0,0
92.64,22.6,73.83,4.35,initial,clay,6.51,0
45.6,24.19,57.7,4.26,mid_season,clay,23.62,0
67.69,22.18,53.46,4.65,development,clay,23.31,0
33.76,34.34,61.8,5.27,initial,loamy,14.44,0
41.22,30.7,35.9,5.16,late,clay,0.3,0
70.88,27.57,60.51,0,late,loamy,0,0
48.45,31.35,49.25,0,initial,loamy,0,0
53.07,31.44,49.28,5.26,late,loamy,23.65,0
46.65,21.95,78.63,6.09,development,loamy,7.35,0
72.03,30.05,72.34,3.64,late,clay,0.52,0
5,25.21,51.28,4.86,late,loamy,16.82,0
77.01,19.7,35.86,2.96,late,loamy,18.6,0
62.09,28.98,49.75,4.71,development,sandy,9.29,0
61.57,32.09,72.71,0,initial,sandy,0,0
79.05,23.18,42.35,4.17,late,loamy,8.08,0
66.54,21.98,81.64,3.59,late,sandy,16.72,0
35.14,34.41,40.94,2.87,development,loamy,14.24,0
85.45,27.82,65.25,5.39,development,clay,6.53,0
59.51,35.34,44.77,2.44,late,loamy,5.05,0
51.69,22.1,40.18,4.85,mid_season,loamy,23.39,0
86.19,20.1,63.38,4.46,development,sandy,8.1,0
59.07,21.1,60.74,4.0,late,sandy,11.77,0
58.68,25.0,70.27,5.11,mid_season,sandy,9.24,0
91.08,21.48,58.04,0,late,clay,0,0
80.6,32.81,77.34,2.93,mid_season,sandy,12.62,0
70.64,29.66,58.4,3.94,mid_season,loamy,11.24,0
35.39,30.85,52.61,4.38,mid_season,clay,14.99,0
40.01,28.5,52.11,3.04,development,clay,15.57,0
46.42,23.98,36.09,2.41,late,loamy,10.66,0
71.09,21.02,45.71,5.08,late,clay,4.7,0
55.18,26.9,55.69,3.55,initial,sandy,6.89,0
51.12,30.8,68.82,3.26,development,sandy,0.62,0
50.78,24.04,61.89,0.96,late,loamy,15.95,0
63.14,26.42,38.01,3.5,late,sandy,5.37,0
77.93,31.46,48.03,5.62,initial,loamy,2.92,0
62.92,21.9,54.12,0,initial,loamy,0,0
18.19,29.07,42.07,3.44,mid_season,sandy,24.44,0
73.94,20.81,61.31,3.81,initial,loamy,6.35,0
56.48,33.36,82.04,0,initial,clay,0,0
66.4,34.65,39.75,0,initial,sandy,0,0
42.9,31.12,43.82,3.67,late,clay,5.25,0
57.94,32.42,76.4,3.95,initial,clay,1.53,0
78.44,33.15,54.07,1.61,mid_season,clay,21.7,0
73.88,34.15,66.97,3.81,mid_season,clay,20.58,0
30.4,25.38,65.88,4.4,initial,sandy,6.27,0
69.77,25.47,71.87,2.43,mid_season,clay,0.49,0
50.47,29.59,53.2,4.95,late,sandy,6.81,0
52.63,28.64,77.76,2.52,development,clay,2.05,0
32.66,18.77,52.62,1.78,mid_season,loamy,5.73,0
35.34,30.97,83.98,2.77,initial,loamy,12.26,0
48.71,34.55,59.2,4.69,late,sandy,22.53,0
30.47,31.17,49.08,2.81,late,sandy,8.78,0
12.6,32.05,40.58,3.32,late,clay,10.36,0
51.25,18.72,81.05,5.39,development,loamy,3.78,0
61.23,28.07,72.01,4.16,initial,loamy,9.82,0
59.8,25.22,66.13,5.05,initial,loamy,11.01,0
12.38,21.22,51.78,3.98,initial,sandy,5.55,0
65.51,22.8,57.24,4.28,development,loamy,11.7,0
42.72,34.28,76.57,2.92,late,sandy,2.78,0
52.91,18.33,40.13,3.43,mid_season,loamy,16.08,0
61.34,22.85,36.53,5.6,mid_season,sandy,20.36,0
23.93,31.07,70.15,4.89,mid_season,sandy,12.73,0
63.41,32.37,49.19,4.12,initial,clay,11.67,0
64.5,25.98,49.41,3.72,initial,sandy,6.5,0
42.5,24.34,59.68,3.96,development,sandy,6.17,0
38.67,28.91,58.83,3.29,development,clay,13.98,0
66.23,18.14,79.96,3.62,development,sandy,22.15,0
59.64,20.85,80.93,2.4,initial,clay,6.95,0
35.74,29.82,40.78,6.31,late,loamy,7.43,0
49.94,25.29,43.24,4.14,mid_season,loamy,9.61,0
68.16,31.97,71.69,3.19,mid_season,loamy,8.58,0
24.89,29.07,48.73,4.8,development,sandy,12.05,0
61.63,25.09,40.66,3.89,development,clay,9.28,0
64.48,21.79,72.52,3.47,late,sandy,15.72,0
30.7,25.3,39.92,3.93,mid_season,clay,6.72,0
5.63,18.34,35.17,5.44,mid_season,clay,10.21,0
76.96,30.1,78.22,4.28,initial,sandy,9.05,0
67.01,29.66,59.92,4.93,mid_season,loamy,15.51,0
47.37,18.67,79.38,3.29,initial,sandy,0.83,0
44.74,25.33,42.76,3.66,development,clay,30.11,0
48.19,25.54,60.09,2.87,initial,loamy,10.21,0
53.72,21.38,46.55,4.58,late,clay,18.88,0
81.76,35.1,46.03,3.68,mid_season,sandy,6.26,0
41.47,24.77,55.36,5.11,mid_season,loamy,2.85,0
77.01,33.9,59.12,5.1,development,clay,9.46,0
64.68,33.16,66.37,0,late,loamy,0,0
68.21,18.73,53.19,5.66,initial,loamy,2.36,0
15.28,32.23,39.72,0,late,sandy,0,1
41.32,34.49,72.8,2.53,initial,clay,10.5,0
76.04,35.41,68.4,5.12,mid_season,clay,26.17,0
33.88,34.03,44.38,3.85,development,loamy,21.44,0
52.84,25.37,69.12,4.78,development,clay,4.7,0
21.47,29.57,49.11,4.7,initial,sandy,11.5,0
53.19,33.82,52.99,3.94,late,loamy,22.38,0
71.46,30.24,54.53,5.61,late,loamy,8.21,0
54.04,30.34,82.52,2.36,mid_season,sandy,13.55,0
47.1,29.41,68.24,3.93,mid_season,clay,6.82,0
40.86,18.42,48.04,0,development,clay,0,1
32.93,21.13,54.73,4.84,initial,sandy,8.61,0
34.54,29.83,76.68,2.35,mid_season,sandy,15.03,0
72.55,35.57,84.47,0,late,clay,0,0
50.81,30.58,81.46,6.26,mid_season,loamy,11.62,0
76.39,30.43,55.77,0,development,sandy,0,0
18.97,30.7,65.88,4.97,late,sandy,9.64,0
49.95,26.11,45.13,2.69,development,sandy,8.39,0
76.24,33.55,36.02,3.96,late,clay,2.01,0
46.56,30.52,51.35,3.92,initial,sandy,5.57,0
24.49,32.07,68.53,3.34,late,sandy,4.99,0
71.39,30.97,56.81,0,late,loamy,0,0
42.27,24.82,81.07,3.43,development,clay,1.39,0
22.64,35.49,84.46,0,late,sandy,0,1
73.06,18.07,56.88,4.75,late,clay,18.17,0
47.07,19.55,72.98,3.96,initial,clay,7.8,0
64.8,21.36,80.24,0,development,loamy,0,0
63.43,30.69,53.88,4.53,late,loamy,7.89,0
55.66,33.82,73.27,3.13,development,clay,13.11,0
39.32,26.06,47.13,0,late,sandy,0,1
28.02,31.31,53.25,3.47,mid_season,loamy,7.11,0
69.9,22.43,45.97,2.26,development,clay,13.76,0
63.82,35.54,82.93,1.51,mid_season,clay,20.43,0
40.94,35.91,42.15,4.41,development,loamy,11.05,0
65.42,21.3,78.56,3.42,initial,loamy,6.89,0
55.51,31.93,83.77,2.1,mid_season,loamy,10.29,0
47.35,21.9,72.37,0,development,sandy,0,1
66.52,25.06,41.76,1.98,initial,clay,15.52,0
47.33,35.27,50.86,3.78,late,sandy,10.26,0
58.78,32.0,58.96,2.48,development,loamy,18.4,0
52.5,31.24,71.26,2.15,late,clay,1.87,0
41.11,31.77,64.36,3.42,development,clay,18.31,0
80.61,34.17,65.18,3.76,late,clay,7.62,0
40.36,35.68,83.08,3.06,initial,sandy,3.67,0
74.17,32.68,72.87,5.26,development,clay,20.21,0
78.63,23.75,43.6,5.09,mid_season,clay,9.88,0
64.66,18.73,36.39,4.99,late,clay,19.16,0
60.93,25.5,55.76,2.51,initial,clay,3.36,0
61.11,24.75,53.27,3.71,development,clay,1.12,0
45.14,35.13,82.92,0,late,sandy,0,1
67.53,29.85,46.91,0,mid_season,clay,0,0
42.53,35.82,52.33,4.36,late,sandy,3.19,0
64.61,22.23,82.84,4.62,late,sandy,3.26,0
56.21,26.49,68.31,3.58,late,loamy,12.63,0
70.12,22.62,48.99,4.04,late,sandy,11.83,0
95,26.4,59.39,0,initial,clay,0,0
23.24,25.09,61.74,1.42,mid_season,clay,9.4,0
47.7,25.88,69.8,2.56,development,clay,10.14,0
95,28.01,73.54,2.28,initial,loamy,13.49,0
56.71,21.38,78.5,5.37,mid_season,clay,18.85,0
28.91,30.62,56.12,2.28,initial,loamy,14.68,0
23.71,20.39,35.24,3.74,initial,clay,10.87,0
43.95,18.46,84.27,2.45,initial,loamy,1.34,0
66.99,25.45,78.92,4.65,development,loamy,9.94,0
33.89,32.09,55.27,3.57,initial,clay,3.31,0
33.19,28.52,47.2,4.16,initial,loamy,8.45,0
54.81,32.66,55.76,4.35,mid_season,clay,21.32,0
73.82,35.73,83.16,0,initial,loamy,0,0
69.59,34.25,71.43,2.63,initial,clay,3.3,0
47.27,18.49,61.1,7.21,development,clay,9.31,0
93.96,33.31,75.5,4.28,development,clay,14.75,0
45.89,20.7,72.62,2.74,mid_season,clay,8.63,0
26.53,34.31,65.37,5.53,late,sandy,2.79,0
41.49,23.93,50.79,0.68,development,loamy,10.93,0
46.99,33.66,41.7,5.5,late,sandy,10.48,0
64.53,25.98,73.79,1.97,initial,loamy,1.27,0
75.64,34.27,60.39,0,initial,loamy,0,0
36.71,23.88,73.26,4.68,mid_season,loamy,4.89,0
36.66,34.89,81.21,1.73,mid_season,clay,16.36,0
44.86,19.22,60.68,2.97,mid_season,clay,10.14,0
55.73,32.73,84.62,3.41,development,clay,8.95,0
67.58,31.92,49.25,4.49,initial,loamy,14.52,0
59.53,29.75,40.11,3.5,development,clay,5.25,0
44.12,27.53,57.62,4.48,initial,loamy,1.02,0
34.09,18.74,38.04,4.65,development,sandy,11.95,0
54.85,26.4,81.78,0,development,clay,0,0
75.19,29.69,61.03,4.74,development,clay,0.22,0
73.58,21.66,55.55,4.01,mid_season,loamy,13.41,0
50.49,21.69,70.42,0,initial,loamy,0,0
42.78,26.81,81.37,0,development,sandy,0,1
87.73,20.82,57.8,3.68,mid_season,loamy,17.48,0
51.64,30.37,43.4,5.24,development,loamy,13.52,0
86.28,23.41,74.12,3.56,late,sandy,14.74,0
60.33,22.52,46.47,2.8,mid_season,loamy,12.88,0
48.4,22.8,54.33,5.12,mid_season,clay,21.35,0
56.07,28.27,84.71,4.76,initial,loamy,3.14,0
64.32,31.12,83.16,0,initial,loamy,0,0
59.32,32.49,81.93,4.75,initial,sandy,16.9,0
30.22,24.07,40.25,0,late,sandy,0,1
66.09,21.11,81.91,4.2,late,sandy,6.36,0
56.08,29.6,70.98,3.8,development,clay,5.29,0
35.86,20.86,59.25,5.0,initial,sandy,11.93,0
26.93,35.69,84.9,5.14,late,loamy,19.69,0
87.88,23.93,70.5,0.67,mid_season,loamy,14.95,0
69.4,23.13,63.75,5.25,mid_season,sandy,18.76,0
70.72,29.42,69.44,2.72,development,loamy,15.56,0
44.58,22.87,40.27,4.29,late,loamy,23.22,0
60.42,31.39,53.61,5.6,mid_season,sandy,3.62,0
18.94,29.07,74.32,0,initial,sandy,0,0
58.93,20.68,43.05,0,initial,clay,0,0
92.24,34.52,50.69,3.5,initial,sandy,4.57,0
70.18,22.42,64.48,3.39,mid_season,sandy,1.62,0
78.23,33.94,52.24,0,mid_season,loamy,0,0
47.31,25.43,67.48,5.72,mid_season,clay,9.37,0
57.42,18.59,39.41,4.67,late,clay,10.43,0
61.04,28.61,49.36,0,late,clay,0,0
59.9,34.96,49.61,0,initial,sandy,0,0
27.19,18.1,38.58,4.25,initial,loamy,3.47,0
78.21,27.85,49.48,2.6,development,sandy,9.03,0
42.4,32.93,62.31,0,development,loamy,0,1
47.14,34.28,38.43,3.28,late,loamy,2.0,0
45.1,21.07,82.4,4.16,late,loamy,5.64,0
42.45,25.55,62.59,0,initial,clay,0,0
44.7,21.39,81.54,0,development,clay,0,1
52.87,33.62,56.92,0,late,clay,0,0
67.74,33.67,82.74,5.72,initial,clay,1.52,0
94.52,28.35,56.79,4.72,mid_season,sandy,19.87,0
39.46,32.84,51.48,0,initial,loamy,0,0
42.11,23.66,67.29,3.7,development,sandy,7.23,0
73.39,26.97,73.55,3.83,late,loamy,20.67,0
88.23,30.94,59.16,5.58,late,loamy,4.66,0
34.1,20.67,58.62,2.9,initial,clay,2.8,0
50.02,26.78,58.12,2.74,development,clay,11.02,0
73.52,33.37,67.08,3.19,development,loamy,11.46,0
42.12,26.1,77.19,4.99,development,clay,21.08,0
71.82,25.66,68.01,4.19,mid_season,loamy,8.0,0
77.07,24.06,73.58,0,mid_season,sandy,0,0
39.32,18.23,45.38,4.63,development,loamy,2.17,0
65.87,28.47,78.31,0,initial,sandy,0,0
36.74,30.92,66.94,0,development,loamy,0,1
71.01,20.41,83.96,3.37,initial,loamy,7.26,0
56.26,27.92,56.38,3.74,late,loamy,9.02,0
55.14,25.41,38.24,5.27,mid_season,loamy,7.23,0
48.83,22.43,37.05,0,initial,sandy,0,0
35.18,29.79,41.98,0,initial,loamy,0,0
67.33,26.57,67.36,2.85,development,loamy,14.78,0
39.03,32.3,50.27,4.05,mid_season,sandy,3.06,0
74.46,19.08,62.26,0,mid_season,loamy,0,0
56.49,27.79,37.32,2.45,late,sandy,3.24,0
32.42,19.06,56.81,0,development,sandy,0,1
66.85,31.63,82.23,2.26,development,sandy,0.2,0
49.82,26.66,67.43,2.11,mid_season,sandy,5.11,0
74.63,33.27,82.17,4.88,development,loamy,18.62,0
53.59,33.16,51.17,5.11,development,clay,5.89,0
76.5,34.71,39.34,0,development,sandy,0,0
64.03,26.95,58.8,4.89,mid_season,clay,17.71,0
59.59,31.05,55.93,5.09,late,sandy,19.54,0
56.37,31.78,80.18,4.32,mid_season,clay,27.57,0
35.58,25.01,49.59,3.96,initial,sandy,0.34,0
79.41,23.62,68.6,5.19,initial,loamy,4.07,0
75.45,31.84,82.52,4.03,mid_season,sandy,14.23,0
84.68,31.52,82.43,2.55,development,clay,27.02,0
63.62,23.01,36.17,0,initial,clay,0,0
57.79,28.58,82.28,2.95,development,sandy,5.18,0
78.04,33.0,54.73,3.14,mid_season,loamy,8.26,0
17.01,27.6,59.13,4.3,development,sandy,8.62,0
58.0,25.89,61.31,3.22,mid_season,loamy,9.58,0
68.16,31.99,40.34,2.39,development,loamy,20.53,0
43.89,29.65,54.57,3.11,initial,sandy,1.2,0
49.31,34.12,70.05,2.82,late,clay,4.69,0
67.6,19.83,41.86,4.26,initial,loamy,14.59,0
38.33,30.19,71.7,0,late,sandy,0,1
32.6,31.3,79.74,5.07,late,clay,2.42,0
81.79,25.29,56.58,3.24,late,sandy,4.91,0
62.66,29.4,44.36,3.99,mid_season,sandy,8.46,0
52.61,25.9,68.85,4.87,mid_season,sandy,18.66,0
72.96,28.5,67.27,4.36,late,clay,16.68,0
58.89,28.12,74.82,6.06,development,clay,17.9,0
39.06,25.79,36.61,4.09,mid_season,sandy,7.36,0
76.53,18.64,72.09,3.67,late,sandy,2.25,0
59.57,24.87,78.22,3.16,late,sandy,12.9,0
35.14,31.75,50.56,3.41,mid_season,sandy,12.27,0
51.63,34.46,39.24,4.96,late,sandy,6.82,0
70.49,20.33,51.39,3.42,mid_season,loamy,3.42,0
42.14,21.06,37.3,1.97,late,sandy,22.49,0
67.16,22.5,76.81,0,mid_season,loamy,0,0
48.05,27.93,84.81,3.81,initial,clay,3.57,0
88.61,31.15,47.53,4.43,late,clay,4.91,0
72.69,30.87,57.62,7.04,mid_season,loamy,10.45,0
50.85,23.26,83.51,0,late,sandy,0,1
60.74,26.8,44.54,4.53,development,loamy,0.9,0
79.16,22.97,61.84,3.99,mid_season,clay,9.06,0
37.01,34.24,79.7,0,late,loamy,0,1
52.42,33.42,36.18,0,initial,clay,0,0
68.04,20.86,55.56,3.42,development,clay,16.16,0
69.19,33.65,49.42,0,initial,clay,0,0
55.32,28.93,74.16,3.62,late,clay,9.17,0
56.32,20.05,78.88,5.17,late,clay,1.03,0
72.48,18.69,44.1,0,initial,loamy,0,0
75.52,31.24,73.4,5.33,initial,sandy,3.57,0
93.55,30.76,73.7,5.24,late,loamy,10.29,0
64.29,29.18,57.98,2.7,late,loamy,16.14,0
57.86,21.93,50.17,3.51,development,clay,7.87,0
53.17,28.9,44.33,3.44,late,sandy,14.04,0
35.88,20.94,79.09,3.57,initial,loamy,2.82,0
33.93,33.64,54.32,3.15,initial,clay,1.95,0
95,35.55,82.35,2.84,mid_season,clay,15.79,0
31.81,19.69,35.05,3.35,late,loamy,5.49,0
61.5,19.01,74.57,2.61,late,clay,1.03,0
35.03,33.72,72.19,0,late,clay,0,1
5.36,18.74,47.47,2.75,development,loamy,8.18,0
22.54,27.44,47.44,5.26,development,sandy,7.31,0
74.94,31.29,40.64,2.93,late,clay,13.99,0
57.62,35.76,74.54,3.51,late,clay,5.77,0
44.71,18.74,42.64,4.59,development,sandy,0.43,0
69.06,22.94,63.92,4.1,development,loamy,6.26,0
29.5,20.13,84.94,3.9,mid_season,clay,6.66,0
68.84,27.86,47.82,0,development,clay,0,0
58.3,31.61,65.61,4.99,initial,sandy,2.91,0
71.97,25.32,43.95,3.83,development,loamy,15.41,0
65.55,29.78,76.67,5.45,late,sandy,16.28,0
78.13,28.1,55.68,4.69,development,loamy,1.44,0
51.4,28.87,78.52,2.34,mid_season,clay,23.5,0
48.26,30.45,50.74,3.54,late,sandy,5.7,0
84.92,20.32,78.25,0,mid_season,clay,0,0
45.54,20.67,46.06,3.88,development,loamy,13.8,0
25.36,27.75,66.79,5.2,initial,sandy,9.08,0
36.45,26.27,84.51,2.66,development,clay,0.1,0
51.72,32.9,63.94,3.35,initial,sandy,2.15,0
90.06,34.21,73.8,5.79,mid_season,clay,7.22,0
63.83,32.71,59.91,4.11,development,clay,12.98,0
58.38,35.58,63.02,5.39,development,sandy,5.53,0
54.85,32.91,52.34,2.28,late,clay,16.02,0
53.37,28.58,47.47,3.71,late,loamy,15.18,0
94.0,21.21,68.25,2.63,mid_season,loamy,27.43,0
63.27,32.94,74.88,4.16,development,loamy,7.17,0
73.72,32.54,72.17,3.95,development,sandy,3.4,0
58.25,34.69,47.72,3.48,development,loamy,9.67,0
71.05,27.15,55.58,3.05,late,sandy,4.86,0
68.38,22.03,80.99,0,late,sandy,0,0
51.26,32.88,83.4,4.53,mid_season,clay,3.44,0
56.18,21.01,47.94,4.11,initial,clay,3.92,0
56.07,18.07,43.52,3.71,mid_season,clay,27.59,0
56.05,33.87,83.86,0,development,clay,0,0
46.5,35.54,68.79,5.99,development,sandy,10.38,0
69.46,34.26,75.67,5.21,mid_season,loamy,9.75,0
68.35,21.5,50.23,3.24,initial,sandy,13.78,0
53.51,31.11,82.81,0,late,clay,0,0
19.51,21.59,35.62,4.31,late,loamy,12.14,0
51.73,34.07,76.62,2.64,development,loamy,7.0,0
57.32,32.08,83.91,1.59,initial,sandy,11.67,0
70.95,22.82,61.12,4.57,development,clay,7.72,0
69.56,25.0,69.11,3.56,late,sandy,15.82,0
79.45,27.34,59.47,5.85,development,loamy,18.85,0
71.5,33.07,51.69,2.77,development,sandy,5.38,0
31.72,30.71,82.62,2.73,development,clay,4.89,0
40.8,26.53,67.3,2.26,late,clay,1.17,0
54.17,25.35,64.77,4.0,mid_season,loamy,23.42,0
36.34,25.01,37.16,3.54,late,sandy,3.83,0
66.44,35.02,82.56,4.54,initial,clay,10.45,0
71.65,31.0,74.91,1.83,late,sandy,5.67,0
59.51,25.15,56.41,5.24,initial,clay,11.15,0
65.27,27.82,75.28,4.59,mid_season,sandy,23.16,0
61.56,34.05,70.6,1.29,development,loamy,6.5,0
48.57,18.16,52.39,2.84,late,loamy,5.95,0
89.63,22.97,75.03,5.34,late,clay,14.5,0
52.19,22.08,68.99,3.84,development,clay,14.52,0
39.4,33.32,64.73,3.63,development,sandy,8.61,0
32.03,26.72,58.92,4.35,mid_season,loamy,6.33,0
61.45,31.73,75.53,4.64,development,clay,13.08,0
44.68,25.81,73.15,5.24,development,sandy,15.67,0
67.15,19.78,48.11,2.61,late,clay,9.59,0
62.11,30.71,79.04,3.85,mid_season,loamy,13.4,0
69.26,26.93,73.21,4.88,development,loamy,9.55,0
50.78,34.41,52.89,4.36,mid_season,clay,7.95,0
57.95,27.6,43.14,3.29,late,clay,8.35,0
70.23,30.99,61.39,4.55,initial,sandy,10.98,0
95,32.55,49.54,6.19,mid_season,sandy,12.86,0
55.21,19.93,43.82,2.34,mid_season,clay,18.3,0
59.15,34.47,68.6,3.07,late,sandy,13.39,0
64.7,20.42,67.45,5.67,mid_season,sandy,11.38,0
69.1,32.99,53.81,2.37,mid_season,clay,13.37,0
56.24,34.8,51.48,1.84,late,loamy,2.57,0
64.43,28.5,72.98,4.78,mid_season,sandy,22.08,0
33.59,21.51,73.94,3.84,mid_season,sandy,18.51,0
57.95,28.15,69.03,4.05,development,clay,15.09,0
51.61,32.73,59.67,5.5,late,sandy,13.7,0
68.58,25.65,35.71,5.08,late,sandy,11.98,0
89.94,30.46,56.42,4.63,late,clay,16.61,0
38.63,20.69,54.51,3.72,development,loamy,9.29,0
45.61,28.07,63.7,3.49,mid_season,clay,19.84,0
71.09,30.43,47.27,4.97,mid_season,sandy,0.15,0
50.84,20.78,71.24,2.31,late,clay,12.19,0
68.06,19.12,52.9,5.49,mid_season,sandy,11.56,0
57.28,20.02,35.62,3.48,late,clay,12.79,0
54.31,30.06,61.39,4.41,mid_season,clay,18.39,0
87.65,23.08,82.9,3.74,late,loamy,11.28,0
54.81,23.88,48.43,3.4,late,clay,8.82,0
63.61,35.57,71.57,4.67,development,sandy,3.47,0
59.28,33.21,83.69,0,development,loamy,0,0
63.55,18.75,65.29,5.13,initial,clay,9.14,0
66.6,34.99,53.92,4.08,late,clay,20.67,0
51.69,34.04,52.47,4.89,late,loamy,9.86,0
66.59,31.3,65.51,4.04,late,loamy,18.87,0
51.97,18.82,61.94,3.66,mid_season,sandy,12.01,0
61.68,35.76,60.6,4.11,mid_season,loamy,20.39,0
41.16,31.34,83.35,5.08,initial,clay,5.45,0
95,31.33,70.13,0,initial,loamy,0,0
26.64,21.71,78.16,5.51,development,sandy,0.08,0
36.09,30.3,83.59,4.7,mid_season,sandy,14.51,0
80.06,33.17,77.4,2.88,late,loamy,11.52,0
44.2,20.79,48.18,5.45,mid_season,sandy,15.56,0
63.23,22.2,43.94,4.38,late,loamy,14.68,0
88.31,20.46,66.74,0,mid_season,sandy,0,0
47.72,31.12,35.7,3.94,mid_season,sandy,10.75,0
55.98,33.76,61.16,4.41,development,clay,0.72,0
55.6,21.34,48.05,3.82,development,loamy,4.8,0
47.24,31.97,45.84,4.4,late,loamy,2.82,0
82.88,30.38,65.27,2.77,mid_season,sandy,16.87,0
52.26,25.76,50.95,6.23,late,clay,3.11,0
61.29,28.77,48.0,4.57,development,clay,18.65,0
60.13,22.46,73.89,4.72,initial,loamy,7.77,0
42.65,18.89,74.55,5.17,mid_season,sandy,1.13,0
73.85,20.93,36.08,5.02,mid_season,loamy,16.24,0
39.03,22.55,37.06,3.77,initial,loamy,5.89,0
43.97,25.5,63.43,2.73,late,loamy,18.34,0
45.98,18.75,69.05,3.77,initial,sandy,0.85,0
50.85,22.19,82.05,6.41,initial,clay,17.05,0
63.41,28.5,71.16,2.94,initial,loamy,0.4,0
50.71,22.51,84.57,3.33,mid_season,loamy,13.11,0
86.93,34.44,40.25,3.4,mid_season,loamy,9.37,0
49.45,33.15,41.87,0,initial,clay,0,0
50.02,30.49,80.26,3.88,late,sandy,10.48,0
40.7,30.64,72.08,5.95,initial,sandy,13.21,0
61.59,21.29,54.18,5.01,late,clay,7.13,0
86.41,22.95,81.73,0,late,clay,0,0
69.36,21.66,81.63,3.29,development,sandy,8.97,0
64.41,30.57,58.19,3.81,mid_season,clay,23.94,0
26.65,27.56,56.54,4.25,initial,loamy,9.96,0
59.41,25.25,64.67,0,development,clay,0,0
48.44,31.01,50.92,5.3,mid_season,loamy,4.98,0
51.62,34.85,54.38,4.9,late,clay,1.07,0
73.46,26.42,49.96,4.26,late,sandy,3.34,0
81.04,29.57,52.67,4.46,development,loamy,8.29,0
73.31,29.03,51.17,5.16,late,loamy,15.67,0
46.93,20.19,72.79,3.24,development,loamy,7.83,0
47.15,22.2,82.57,6.03,late,loamy,5.2,0
88.01,28.87,45.53,3.15,development,loamy,6.08,0
63.92,25.35,52.32,5.16,mid_season,sandy,3.06,0
75.39,18.78,80.72,0,development,sandy,0,0
63.18,34.2,50.49,4.81,late,clay,10.59,0
48.92,29.59,68.4,4.13,mid_season,loamy,8.82,0
81.56,29.42,54.71,4.42,mid_season,loamy,21.24,0
