soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
85.15,28.19,52.34,2.99,development,loamy,21.65,0
63.25,20.51,72.4,5.58,initial,loamy,16.96,0
84.69,28.08,64.71,3.99,development,sandy,3.96,0
56.97,28.12,89.85,4.34,mid_season,clay,9.75,0
59.1,26.92,67.05,4.66,initial,sandy,4.46,0
70.54,24.2,86.14,3.26,initial,loamy,4.77,0
79.44,27.36,47.3,0,mid_season,loamy,0,0
47.5,33.7,40.86,4.67,mid_season,sandy,19.57,0
88.3,24.14,56.21,5.18,late,clay,3.04,0
40.19,23.39,40.2,4.24,initial,sandy,0.01,0
57.47,20.11,53.98,2.3,late,clay,21.97,0
28.17,28.74,47.88,4.55,initial,clay,12.92,0
42.46,27.06,55.44,4.69,mid_season,loamy,12.03,0
42.02,19.18,46.85,0,development,loamy,0,1
68.92,21.37,53.57,2.6,late,sandy,11.15,0
34.43,27.73,53.93,3.96,late,loamy,5.29,0
49.53,20.68,58.31,5.87,initial,loamy,15.67,0
47.66,31.24,52.59,4.53,late,clay,5.22,0
51.4,34.72,59.47,5.92,late,loamy,19.13,0
48.48,27.89,68.63,3.33,initial,sandy,7.69,0
80.94,30.4,45.01,4.13,initial,loamy,16.01,0
38.06,23.8,41.06,0,late,sandy,0,1
42.53,20.07,76.52,4.49,late,clay,7.68,0
36.3,21.02,40.9,3.94,late,sandy,5.54,0
47.8,32.78,53.43,4.25,mid_season,sandy,2.28,0
23.41,29.66,53.68,5.43,mid_season,clay,5.73,0
59.38,22.77,76.63,3.07,initial,sandy,3.69,0
46.88,28.56,89.56,3.54,mid_season,loamy,10.67,0
52.43,27.92,85.64,3.51,mid_season,sandy,7.91,0
67.29,28.8,78.64,3.27,mid_season,sandy,13.06,0
80.6,25.67,69.72,2.78,mid_season,clay,9.9,0
51.46,32.55,41.9,4.28,late,clay,5.14,0
28.66,27.48,85.39,0.61,development,sandy,9.92,0
57.26,36.24,81.38,2.96,mid_season,loamy,6.54,0
56.2,21.39,47.31,4.44,late,clay,20.22,0
61.9,19.49,62.67,1.72,initial,sandy,6.6,0
46.35,21.49,87.22,4.1,development,clay,11.43,0
64.15,18.5,80.47,0,initial,sandy,0,0
52.43,21.53,65.84,4.94,initial,clay,4.34,0
50.31,27.59,73.54,0,development,sandy,0,1
48.37,28.96,46.73,3.65,mid_season,clay,11.59,0
42.68,34.83,64.4,4.13,late,sandy,7.51,0
69.16,28.57,52.84,3.96,late,clay,3.61,0
42.07,20.83,54.84,5.39,development,clay,6.31,0
76.31,33.24,62.2,0,late,sandy,0,0
46.22,31.6,60.51,0,late,loamy,0,1
51.42,28.88,51.3,3.67,mid_season,sandy,6.19,0
71.43,26.76,57.2,0,late,loamy,0,0
43.12,35.03,70.92,0,development,sandy,0,1
49.02,35.19,69.38,2.73,initial,loamy,4.31,0
34.35,33.16,44.88,0,late,sandy,0,1
69.15,28.92,64.87,0,mid_season,sandy,0,0
58.65,18.32,46.74,5.41,late,clay,12.4,0
90.1,23.72,83.36,3.28,initial,sandy,5.92,0
39.69,25.51,66.82,2.75,initial,loamy,2.17,0
43.47,21.66,60.93,4.59,mid_season,sandy,3.51,0
54.18,28.88,43.17,3.1,initial,loamy,0.94,0
39.96,27.35,78.77,4.51,development,loamy,17.17,0
57.28,18.79,44.11,2.39,mid_season,sandy,6.14,0
49.42,37.87,74.79,2.99,development,loamy,8.03,0
67.53,20.33,40.73,3.0,initial,clay,13.07,0
30.85,35.97,79.99,3.69,late,loamy,15.65,0
79.71,21.51,89.26,0.96,development,clay,1.2,0
35.34,33.83,49.02,0,late,loamy,0,1
62.94,35.98,79.11,3.88,late,clay,3.44,0
47.47,32.36,50.36,4.35,development,clay,6.85,0
49.54,30.48,42.72,3.59,mid_season,sandy,4.15,0
62.0,36.83,88.04,0,late,loamy,0,0
95,18.13,64.36,4.34,development,clay,8.76,0
78.92,34.29,80.88,4.07,initial,loamy,17.86,0
5,19.86,52.31,3.16,initial,sandy,9.53,0
59.3,18.77,74.68,3.89,development,loamy,1.07,0
50.72,20.52,42.56,4.86,mid_season,sandy,9.27,0
66.57,37.16,50.23,2.49,late,sandy,10.93,0
38.24,32.27,79.73,2.84,late,clay,9.93,0
57.11,35.54,67.6,5.31,late,loamy,8.16,0
69.8,25.46,67.68,4.57,initial,clay,13.09,0
68.63,37.34,75.43,2.56,late,clay,6.8,0
46.16,19.08,44.17,5.51,initial,clay,12.87,0
68.42,19.58,50.86,4.2,mid_season,loamy,19.0,0
57.37,25.67,62.24,4.0,initial,clay,3.57,0
17.18,18.61,88.61,0,late,sandy,0,1
46.58,23.3,76.6,3.84,development,loamy,22.04,0
69.51,31.45,49.19,2.74,mid_season,clay,2.38,0
35.93,35.7,84.88,3.92,development,loamy,5.63,0
49.16,19.57,51.44,5.75,development,clay,2.12,0
95,30.03,79.41,5.09,initial,clay,15.33,0
85.78,32.11,68.91,3.38,mid_season,clay,15.41,0
41.75,35.53,83.32,4.3,development,sandy,7.32,0
47.52,29.32,79.44,4.63,late,clay,8.87,0
52.08,23.11,67.79,0,development,sandy,0,1
38.21,33.68,77.81,2.36,development,loamy,0.57,0
61.44,21.82,81.94,0,development,clay,0,0
22.87,22.35,84.62,0,development,sandy,0,1
83.06,29.92,77.0,4.56,development,sandy,3.92,0
47.68,33.98,67.64,4.38,initial,sandy,2.2,0
52.73,19.85,75.32,0,development,loamy,0,0
37.74,32.65,50.52,2.54,late,loamy,16.8,0
84.2,35.27,58.91,3.88,mid_season,loamy,4.53,0
57.5,23.5,58.32,4.92,initial,clay,8.02,0
15.01,35.86,44.2,5.21,initial,clay,7.13,0
58.75,20.11,54.8,4.68,late,sandy,13.08,0
43.74,18.88,68.09,2.35,mid_season,sandy,16.51,0
59.27,28.38,75.21,4.09,development,sandy,11.71,0
47.77,36.49,42.57,5.69,mid_season,sandy,11.91,0
43.24,26.27,81.59,2.12,initial,sandy,4.1,0
53.99,24.99,81.7,3.44,mid_season,clay,6.03,0
33.94,37.41,80.49,3.27,late,clay,17.4,0
74.58,20.28,72.31,4.43,initial,clay,3.89,0
20.14,36.59,68.95,5.3,late,clay,15.03,0
33.49,34.45,50.95,3.63,late,sandy,5.5,0
70.81,32.71,65.75,3.55,late,sandy,7.28,0
73.16,30.21,53.72,0,initial,sandy,0,0
47.02,31.69,62.85,3.31,development,loamy,11.87,0
45.41,18.97,42.53,3.55,late,sandy,10.06,0
42.27,34.7,40.69,3.83,late,sandy,17.84,0
54.35,22.84,87.31,2.87,initial,loamy,14.69,0
56.29,21.63,69.03,0,initial,clay,0,0
76.87,24.59,68.27,0,mid_season,clay,0,0
58.01,33.11,72.5,4.18,late,clay,10.38,0
39.21,20.63,43.68,2.58,development,sandy,8.13,0
47.71,24.32,68.66,0,initial,clay,0,0
60.27,24.27,88.32,2.92,development,loamy,11.91,0
69.6,37.94,44.89,2.81,initial,sandy,1.08,0
71.56,30.56,66.66,3.04,initial,loamy,6.6,0
81.67,18.67,40.59,3.57,development,clay,7.61,0
89.09,20.35,73.07,4.38,development,clay,8.05,0
87.67,27.94,87.52,3.86,mid_season,clay,4.07,0
48.02,23.94,49.77,2.78,development,sandy,12.58,0
68.92,24.56,53.05,0,late,clay,0,0
43.96,32.67,77.4,4.69,late,loamy,15.79,0
57.83,29.12,81.96,4.88,initial,clay,10.37,0
51.76,21.58,54.46,4.1,initial,clay,0.32,0
45.78,36.39,69.66,4.3,late,clay,18.52,0
64.45,26.35,54.33,3.37,initial,clay,2.7,0
64.89,35.18,63.51,4.63,initial,loamy,4.22,0
39.77,30.42,56.07,4.57,development,loamy,22.18,0
38.65,20.41,48.95,4.82,late,loamy,9.02,0
28.79,27.04,49.36,3.33,late,clay,12.45,0
68.63,31.82,89.24,4.72,initial,sandy,10.15,0
46.77,36.15,68.34,3.28,late,clay,8.22,0
35.38,25.29,61.62,2.67,mid_season,clay,6.73,0
70.17,27.71,84.56,4.16,mid_season,sandy,10.94,0
66.5,35.54,63.17,0,mid_season,clay,0,0
48.14,23.29,47.27,3.94,mid_season,sandy,3.67,0
63.08,30.03,89.1,4.3,development,clay,6.74,0
49.8,27.72,40.1,4.4,mid_season,loamy,11.06,0
28.57,35.74,56.81,5.44,development,clay,13.63,0
55.51,26.19,48.22,2.38,development,clay,6.09,0
61.55,23.09,86.04,0,initial,sandy,0,0
72.74,28.87,77.55,3.93,development,clay,18.89,0
33.15,24.22,73.16,4.52,development,loamy,4.38,0
12.11,34.53,58.0,3.12,mid_season,loamy,19.94,0
78.84,21.75,69.57,0,initial,clay,0,0
71.32,29.78,40.52,0,mid_season,loamy,0,0
62.41,37.89,70.52,0,late,clay,0,0
72.21,33.4,88.29,3.11,development,sandy,3.99,0
37.48,31.08,74.39,3.68,mid_season,loamy,7.67,0
51.84,19.2,41.66,5.53,development,sandy,5.11,0
72.71,35.52,63.84,5.77,initial,clay,9.59,0
44.41,20.62,81.19,3.89,late,loamy,10.01,0
41.94,27.06,50.52,3.46,development,sandy,5.51,0
71.72,24.61,68.04,3.09,late,loamy,16.8,0
50.43,20.67,61.75,2.73,development,loamy,6.96,0
55.75,20.77,83.18,4.01,mid_season,sandy,18.01,0
71.94,21.56,80.45,0,development,sandy,0,0
71.47,37.6,77.6,3.75,mid_season,sandy,6.48,0
44.26,36.6,41.25,3.93,late,sandy,12.75,0
52.47,35.34,83.68,4.7,late,sandy,11.94,0
67.37,33.89,61.99,2.69,late,clay,21.39,0
80.26,29.8,67.81,0,initial,loamy,0,0
61.77,34.61,78.36,0,development,loamy,0,0
63.39,19.77,61.78,0,initial,loamy,0,0
91.37,36.28,50.88,2.21,late,clay,4.28,0
43.12,33.11,61.91,3.48,late,loamy,15.78,0
18.66,34.67,46.95,4.31,development,clay,22.85,0
32.0,22.58,79.91,5.75,late,sandy,15.55,0
53.55,21.89,45.77,6.53,mid_season,sandy,6.32,0
64.26,32.04,64.53,4.35,mid_season,sandy,4.88,0
62.98,31.6,84.57,5.1,mid_season,clay,8.09,0
80.71,23.13,40.56,4.46,late,clay,13.0,0
26.02,27.99,72.43,4.18,initial,clay,23.53,0
65.71,36.54,65.0,3.23,development,clay,0.71,0
43.53,18.5,45.59,2.88,development,clay,3.1,0
61.83,18.83,62.72,0,late,sandy,0,0
41.67,33.21,83.01,2.82,initial,loamy,13.57,0
82.14,25.9,55.84,0,development,sandy,0,0
66.53,26.54,73.25,4.14,initial,sandy,7.24,0
68.13,19.06,48.78,4.3,late,loamy,19.45,0
21.0,35.38,54.66,4.76,mid_season,clay,15.24,0
64.73,24.66,52.64,4.85,development,sandy,16.14,0
59.48,23.31,78.17,4.79,late,clay,6.4,0
59.64,35.88,42.24,3.65,initial,loamy,14.08,0
48.39,35.98,79.68,4.71,development,clay,15.73,0
59.64,34.81,60.29,2.99,mid_season,clay,7.15,0
52.97,24.09,89.15,2.54,mid_season,sandy,7.79,0
53.07,36.25,85.89,2.26,mid_season,sandy,11.43,0
47.55,31.42,87.53,0,initial,clay,0,0
29.27,20.11,63.33,4.23,initial,clay,21.72,0
44.64,35.56,59.92,3.86,mid_season,loamy,12.28,0
43.99,34.83,61.94,5.92,mid_season,sandy,15.29,0
43.6,26.72,80.31,4.73,late,clay,12.9,0
33.38,25.57,74.0,3.66,late,loamy,12.04,0
53.66,36.77,85.55,3.71,initial,loamy,3.11,0
63.17,25.76,40.24,3.86,late,loamy,10.06,0
65.98,27.23,59.73,3.42,development,loamy,2.92,0
71.09,20.57,83.76,4.63,development,loamy,3.15,0
57.8,37.91,68.87,4.04,development,clay,6.3,0
64.08,33.95,40.69,3.66,initial,sandy,3.29,0
53.72,34.7,61.64,4.07,development,clay,3.45,0
73.23,20.88,86.89,3.51,mid_season,clay,7.71,0
62.64,29.96,88.16,2.38,mid_season,clay,7.35,0
58.77,37.06,81.94,3.49,mid_season,sandy,5.33,0
62.42,32.72,80.89,4.5,late,clay,16.46,0
64.11,26.88,80.74,4.58,initial,sandy,11.9,0
57.78,21.16,65.43,0,initial,sandy,0,0
42.01,18.49,71.19,3.31,development,loamy,15.18,0
58.72,25.31,76.1,5.18,mid_season,loamy,7.01,0
41.68,26.79,45.27,4.03,mid_season,sandy,7.57,0
16.26,37.91,65.58,4.22,late,loamy,13.72,0
63.51,30.58,46.27,5.03,late,loamy,7.02,0
67.24,27.21,41.11,0,initial,sandy,0,0
46.72,24.77,49.51,4.3,development,sandy,1.36,0
35.56,37.74,84.33,3.71,initial,loamy,2.31,0
18.34,37.94,87.69,4.26,mid_season,clay,7.14,0
56.17,23.81,60.68,1.16,mid_season,loamy,13.96,0
57.37,24.52,56.62,4.95,initial,sandy,7.52,0
31.51,28.64,74.39,4.08,late,clay,11.42,0
32.69,36.0,86.58,4.34,initial,loamy,6.4,0
87.63,18.65,78.06,3.66,late,sandy,8.03,0
60.56,19.69,80.91,3.34,late,sandy,10.68,0
55.96,22.44,83.32,2.28,initial,sandy,5.56,0
65.61,31.29,42.06,5.01,late,loamy,7.58,0
55.81,29.36,81.16,0,development,clay,0,0
65.61,24.6,55.33,0,late,sandy,0,0
56.71,18.24,58.72,2.98,mid_season,clay,13.99,0
50.78,32.79,76.06,0,initial,sandy,0,0
72.16,21.13,45.59,2.19,development,sandy,9.52,0
75.65,32.45,40.31,3.12,initial,loamy,4.05,0
62.77,27.13,87.03,3.97,initial,clay,7.39,0
14.05,20.28,49.29,6.26,mid_season,sandy,2.69,0
78.68,19.31,60.91,3.69,initial,loamy,0.81,0
67.25,30.69,77.57,2.92,development,clay,7.1,0
76.84,35.68,73.09,4.98,late,clay,20.31,0
72.74,27.21,43.12,5.04,development,sandy,13.15,0
41.9,19.79,54.29,5.39,mid_season,clay,9.26,0
28.37,36.43,86.58,4.29,late,loamy,4.34,0
39.73,24.7,63.06,5.15,initial,sandy,2.29,0
57.98,31.61,54.64,4.42,development,clay,4.63,0
44.33,29.25,57.33,0,mid_season,sandy,0,1
50.81,28.09,51.55,5.79,development,clay,11.92,0
33.52,35.67,63.78,2.82,development,clay,5.72,0
72.77,29.23,73.39,2.7,initial,clay,8.54,0
64.32,30.3,45.73,2.28,mid_season,clay,2.25,0
32.99,27.67,57.5,2.69,late,sandy,10.22,0
93.52,27.0,59.31,0,initial,sandy,0,0
76.84,23.92,42.49,5.28,late,loamy,6.6,0
27.13,25.09,69.48,4.53,late,loamy,9.05,0
68.43,23.09,66.93,4.56,mid_season,sandy,6.23,0
68.01,18.87,46.84,0,late,loamy,0,0
73.64,23.85,56.38,4.0,initial,clay,10.82,0
35.2,29.99,56.27,0,initial,loamy,0,0
43.61,34.54,43.18,2.41,mid_season,loamy,8.93,0
70.84,23.53,84.61,3.01,development,clay,2.3,0
77.0,25.63,57.46,2.46,initial,clay,9.62,0
80.19,22.75,75.41,4.4,late,sandy,7.74,0
32.94,36.47,43.88,3.77,development,clay,4.23,0
60.23,19.47,86.43,4.98,development,sandy,4.48,0
55.51,25.66,49.38,3.8,mid_season,clay,9.79,0
44.32,21.39,58.08,0,initial,sandy,0,0
78.92,37.88,60.86,3.97,mid_season,sandy,2.04,0
77.2,28.54,42.16,4.51,mid_season,sandy,6.86,0
21.97,35.29,60.83,2.41,initial,sandy,2.48,0
70.66,20.43,57.26,3.26,mid_season,loamy,5.09,0
41.12,34.05,53.23,0,initial,loamy,0,0
78.18,25.61,54.41,4.05,initial,clay,3.09,0
64.1,23.26,68.33,5.54,initial,clay,2.58,0
66.19,32.47,83.37,2.76,mid_season,loamy,13.46,0
72.15,33.75,70.26,4.53,initial,sandy,9.1,0
74.08,30.55,81.19,0,development,sandy,0,0
69.47,36.49,57.39,4.81,late,loamy,13.96,0
71.17,35.34,47.29,0,initial,loamy,0,0
55.29,25.79,54.24,4.75,mid_season,clay,15.56,0
58.45,23.1,66.46,0,initial,loamy,0,0
41.63,24.81,80.62,0,late,loamy,0,1
21.59,25.02,76.24,0,initial,clay,0,0
54.82,36.9,51.1,0,initial,clay,0,0
37.59,23.29,58.6,4.41,initial,clay,11.34,0
73.83,29.82,89.94,4.06,initial,sandy,5.8,0
56.12,25.66,43.86,2.78,late,loamy,15.91,0
70.15,23.95,60.03,3.01,initial,sandy,8.84,0
61.96,30.87,68.99,3.34,late,loamy,17.42,0
79.37,21.48,84.09,3.71,mid_season,loamy,7.03,0
62.43,28.56,84.11,2.31,initial,loamy,0.54,0
54.25,25.17,69.9,4.87,development,loamy,10.2,0
28.95,31.57,86.74,3.88,initial,sandy,10.54,0
86.08,33.09,82.02,3.7,development,sandy,8.27,0
51.21,31.32,62.69,4.28,initial,sandy,6.42,0
54.13,23.26,72.83,4.21,late,clay,9.21,0
65.92,35.13,41.22,3.44,initial,sandy,18.9,0
55.86,21.79,60.41,4.28,late,sandy,9.9,0
55.79,28.05,87.13,3.82,mid_season,clay,18.59,0
63.34,20.46,75.45,5.57,late,sandy,0.53,0
67.7,34.8,62.84,4.02,late,loamy,1.78,0
75.92,32.68,88.25,0,initial,clay,0,0
66.67,19.46,63.39,3.51,mid_season,sandy,0.91,0
38.75,28.95,49.07,4.4,initial,sandy,9.33,0
93.29,24.29,58.95,5.32,initial,sandy,22.53,0
54.33,37.69,81.35,3.99,initial,loamy,0.66,0
33.58,29.55,77.68,3.89,mid_season,loamy,14.83,0
66.97,27.47,65.0,3.61,initial,clay,0.23,0
72.03,30.58,53.75,0,initial,sandy,0,0
55.01,20.99,74.72,0,initial,sandy,0,0
50.54,26.06,74.37,4.87,mid_season,sandy,13.92,0
67.22,25.55,88.44,0,development,clay,0,0
66.42,29.27,60.46,0,late,sandy,0,0
58.4,26.66,46.68,4.43,development,clay,15.92,0
64.81,34.33,44.67,0,initial,loamy,0,0
60.37,37.15,46.12,0,mid_season,clay,0,0
12.68,33.97,49.14,4.42,initial,clay,2.45,0
57.47,26.1,62.58,4.86,mid_season,clay,16.34,0
55.7,20.02,60.27,3.46,late,loamy,9.24,0
36.25,31.5,86.21,4.88,late,loamy,3.98,0
56.28,21.15,44.02,3.23,mid_season,loamy,15.31,0
64.84,22.92,73.8,4.84,late,sandy,5.81,0
53.38,29.44,41.98,4.97,late,loamy,5.94,0
42.55,33.51,59.67,2.78,initial,clay,2.73,0
54.78,30.62,43.08,3.93,late,loamy,11.98,0
69.21,35.34,41.53,3.6,initial,clay,11.95,0
39.88,27.45,84.18,3.0,late,loamy,6.5,0
65.75,32.19,53.36,0,mid_season,sandy,0,0
81.27,33.84,89.59,1.99,development,clay,0.86,0
59.22,21.03,83.28,3.78,late,loamy,5.65,0
47.72,18.57,79.84,3.39,development,loamy,9.28,0
60.91,28.52,50.47,0,initial,sandy,0,0
65.64,23.85,44.6,3.81,initial,loamy,3.4,0
44.29,32.04,85.85,3.94,late,sandy,13.05,0
49.88,35.73,47.53,6.26,mid_season,clay,6.08,0
72.41,30.69,75.41,4.57,initial,loamy,8.06,0
30.43,34.97,57.99,3.26,development,sandy,9.02,0
25.43,27.65,55.69,5.27,initial,sandy,3.08,0
44.45,30.87,52.33,4.47,development,sandy,4.25,0
37.95,18.71,56.38,4.41,development,clay,25.47,0
50.87,21.3,80.77,4.63,late,loamy,0.12,0
49.6,34.8,77.82,3.55,development,loamy,19.46,0
71.89,32.81,57.13,4.03,late,clay,2.58,0
52.03,26.24,77.34,0,late,loamy,0,0
38.0,27.26,89.96,4.05,mid_season,clay,5.88,0
57.59,18.99,48.04,5.46,mid_season,loamy,7.6,0
87.42,32.31,56.56,3.26,development,loamy,5.07,0
32.34,21.8,74.78,5.5,initial,sandy,13.23,0
13.73,30.33,71.54,4.27,initial,clay,7.04,0
54.16,36.36,85.05,3.61,mid_season,loamy,17.11,0
43.52,26.03,78.11,3.19,late,clay,4.51,0
24.41,27.23,68.17,0,initial,sandy,0,0
83.27,34.87,57.61,3.93,late,sandy,8.18,0
58.85,36.8,76.79,2.83,mid_season,clay,4.97,0
65.06,36.44,61.24,0,initial,loamy,0,0
67.78,30.42,70.97,0,development,clay,0,0
81.36,27.11,75.34,1.95,late,clay,20.66,0
52.11,27.44,74.93,3.03,mid_season,loamy,28.03,0
27.43,21.7,46.35,4.24,mid_season,clay,4.76,0
63.78,29.31,85.09,3.08,development,loamy,11.74,0
65.3,35.01,55.59,5.69,initial,clay,3.15,0
50.62,31.03,65.82,2.67,initial,clay,1.05,0
67.93,31.37,76.77,5.67,development,loamy,9.7,0
82.7,21.97,53.06,2.19,development,clay,13.96,0
75.96,19.59,60.27,3.75,mid_season,loamy,4.14,0
70.16,21.43,78.74,3.56,mid_season,loamy,19.03,0
60.57,35.67,67.91,5.08,development,loamy,4.74,0
35.28,33.28,60.71,4.44,late,sandy,6.96,0
54.93,37.93,83.2,4.75,initial,loamy,0.17,0
62.25,24.34,51.72,3.67,late,clay,2.22,0
39.35,21.29,86.76,5.89,late,clay,8.55,0
32.32,19.33,46.91,6.47,late,sandy,8.89,0
38.53,35.68,67.79,0,initial,loamy,0,0
43.09,28.05,45.76,3.75,development,clay,1.14,0
55.73,21.99,67.25,4.98,late,sandy,5.13,0
65.42,24.33,84.23,0,initial,loamy,0,0
54.74,32.91,78.05,4.25,initial,clay,12.44,0
70.22,32.74,45.74,0,initial,clay,0,0
66.94,26.57,89.27,0,late,sandy,0,0
84.09,27.46,52.63,0,late,sandy,0,0
9.34,34.21,67.72,1.75,development,loamy,0.33,0
66.87,32.45,83.07,5.49,late,sandy,8.68,0
44.38,36.61,45.59,2.64,initial,loamy,10.92,0
49.85,27.09,85.3,4.06,development,loamy,10.33,0
35.9,22.47,87.59,3.77,late,loamy,5.94,0
58.48,21.62,51.18,2.67,development,clay,18.36,0
42.1,34.55,87.75,0,initial,loamy,0,0
49.88,33.75,48.8,3.77,initial,clay,11.98,0
64.32,25.89,72.24,5.46,late,loamy,0.81,0
65.18,36.38,57.3,0,mid_season,sandy,0,0
36.99,19.99,73.58,3.19,late,clay,2.05,0
72.49,22.34,85.98,0,initial,loamy,0,0
43.05,25.75,47.2,5.01,late,clay,6.83,0
44.22,26.76,57.2,4.48,mid_season,loamy,6.31,0
50.21,27.79,83.84,0,initial,clay,0,0
39.37,31.62,54.18,5.7,mid_season,sandy,6.19,0
58.75,32.75,68.68,6.04,mid_season,loamy,25.15,0
24.66,37.81,53.51,4.2,development,clay,23.56,0
60.83,20.4,60.51,6.68,initial,clay,9.69,0
78.79,26.78,40.57,2.9,late,sandy,4.89,0
59.65,34.45,62.25,0,late,loamy,0,0
65.97,37.71,72.65,4.55,initial,clay,7.65,0
38.36,22.54,64.01,2.66,development,clay,10.42,0
40.26,23.33,66.17,2.63,late,clay,13.6,0
95,27.7,88.73,0,initial,sandy,0,0
32.93,19.56,81.48,0,development,sandy,0,1
67.71,29.11,54.99,2.31,late,loamy,11.92,0
67.01,23.63,55.75,2.05,mid_season,loamy,5.91,0
35.92,31.67,76.69,4.36,mid_season,clay,12.42,0
60.34,21.97,48.34,4.94,late,loamy,4.29,0
77.77,32.37,55.43,4.69,initial,sandy,8.89,0
37.61,32.72,68.15,4.51,development,loamy,20.36,0
70.47,31.88,66.27,4.74,mid_season,clay,14.02,0
5,19.5,51.57,0,development,loamy,0,1
40.6,25.37,71.24,4.18,development,clay,7.58,0
68.21,20.73,84.21,0,development,sandy,0,0
62.52,29.74,63.34,4.53,mid_season,sandy,9.23,0
58.21,33.07,82.66,5.43,late,clay,3.56,0
45.85,21.51,51.79,4.17,mid_season,clay,6.18,0
66.45,20.07,79.59,4.4,mid_season,sandy,10.48,0
56.18,20.74,69.05,2.84,initial,sandy,4.41,0
70.74,30.06,82.1,2.76,development,sandy,5.01,0
50.97,35.22,54.39,4.17,initial,sandy,8.15,0
21.39,35.16,42.14,4.11,late,clay,0.21,0
53.46,21.8,70.38,4.56,development,loamy,8.29,0
49.48,35.74,76.6,4.87,development,sandy,9.71,0
64.27,31.64,89.62,3.68,late,loamy,12.07,0
41.24,35.99,55.83,3.56,mid_season,clay,9.71,0
25.78,34.84,63.85,3.62,development,clay,7.34,0
60.77,32.63,82.71,3.49,late,loamy,7.83,0
58.94,33.12,74.15,2.97,development,clay,24.36,0
56.36,34.88,49.6,0,initial,sandy,0,0
58.62,34.04,69.18,5.19,mid_season,clay,12.42,0
60.44,20.81,82.72,6.35,mid_season,loamy,4.45,0
26.68,36.13,85.32,4.35,development,sandy,4.7,0
55.56,35.68,56.65,5.68,late,clay,0.26,0
50.05,37.28,87.94,4.36,mid_season,sandy,6.09,0
74.88,28.16,47.81,3.04,development,clay,6.15,0
65.16,22.7,78.91,5.57,late,clay,5.01,0
40.63,33.83,67.58,0,development,sandy,0,1
42.67,19.64,55.72,0,late,clay,0,1
59.6,31.92,81.05,0,development,clay,0,0
56.59,20.6,68.34,2.76,late,clay,7.38,0
62.93,30.27,64.27,4.25,initial,sandy,7.08,0
76.81,19.31,56.91,4.45,late,loamy,2.1,0
46.13,35.12,78.31,5.43,initial,sandy,12.56,0
53.44,36.39,85.16,3.32,development,loamy,20.77,0
36.51,19.34,81.04,0,initial,loamy,0,0
39.48,24.74,61.32,0,mid_season,loamy,0,1
54.91,20.27,56.69,0,development,clay,0,0
43.07,18.19,75.43,3.62,late,sandy,9.49,0
85.52,35.02,42.25,3.99,initial,clay,9.83,0
64.87,29.17,86.88,2.75,initial,loamy,3.75,0
60.81,21.65,67.42,2.78,initial,clay,17.86,0
90.4,19.96,67.71,4.69,initial,sandy,5.37,0
35.45,27.56,55.58,3.72,late,clay,17.87,0
56.58,24.78,89.07,3.62,initial,sandy,3.3,0
51.66,19.75,61.31,6.27,development,clay,11.55,0
27.39,21.83,45.81,3.62,development,clay,18.53,0
80.26,21.53,53.27,3.49,late,clay,3.81,0
37.28,34.2,74.89,2.72,mid_season,sandy,14.86,0
55.05,21.3,87.71,4.28,mid_season,loamy,7.24,0
44.72,29.62,84.8,5.35,development,clay,4.73,0
32.88,25.25,64.98,1.38,initial,sandy,8.25,0
86.32,35.61,85.72,4.11,late,loamy,16.02,0
74.52,36.23,73.77,3.41,development,sandy,0.47,0
58.18,36.85,49.71,4.81,late,sandy,6.22,0
72.1,22.45,47.42,6.28,mid_season,clay,11.33,0
60.47,22.38,49.31,3.09,late,clay,3.46,0
48.25,22.45,85.35,4.31,late,clay,8.13,0
53.63,31.29,64.82,2.86,mid_season,loamy,14.8,0
51.08,18.47,85.89,4.37,development,loamy,10.52,0
37.91,33.59,61.2,3.91,initial,sandy,2.36,0
65.34,28.74,44.36,0,initial,clay,0,0
34.06,26.06,73.84,5.03,initial,loamy,7.61,0
60.42,20.55,52.71,1.62,initial,loamy,3.57,0
57.15,22.18,81.83,4.63,development,sandy,18.25,0
60.19,36.95,80.76,2.07,development,loamy,12.15,0
17.95,22.94,67.9,4.11,late,loamy,4.68,0
49.13,21.08,47.9,3.25,development,sandy,3.73,0
85.08,30.15,41.85,0,mid_season,clay,0,0
75.53,23.48,46.47,5.92,initial,loamy,2.51,0
87.39,25.27,65.51,3.89,mid_season,clay,8.93,0
78.48,23.77,47.49,5.2,late,sandy,10.03,0
19.01,32.62,58.04,0,mid_season,loamy,0,1
55.32,32.94,71.43,4.17,initial,loamy,11.01,0
54.45,25.65,85.43,0,initial,sandy,0,0
56.61,24.39,65.68,5.98,mid_season,sandy,12.48,0
52.77,19.92,62.47,3.6,mid_season,loamy,0.95,0
5,31.5,67.2,3.52,mid_season,clay,5.73,0
58.07,32.47,63.21,5.87,late,clay,15.97,0
75.95,28.27,55.32,2.69,mid_season,clay,10.73,0
56.48,27.05,55.81,2.51,mid_season,sandy,6.42,0
79.81,20.75,59.35,6.05,mid_season,sandy,5.39,0
45.63,19.65,48.55,3.36,initial,clay,5.53,0
51.79,19.76,72.4,3.34,mid_season,clay,10.42,0
31.18,18.07,60.82,3.67,mid_season,clay,8.87,0
