soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
55.76,27.42,54.49,6.96,mid_season,sandy,14.6,0
50.58,18.72,71.13,6.01,development,clay,2.95,0
78.5,16.91,85.67,0,late,sandy,0,0
59.98,21.92,67.31,3.74,late,sandy,2.68,0
65.06,26.08,89.62,2.27,mid_season,clay,13.9,0
63.51,29.94,75.82,4.28,late,loamy,5.64,0
61.1,25.21,67.65,4.45,late,clay,5.66,0
34.51,17.46,52.0,2.35,late,loamy,9.28,0
76.79,27.71,53.89,3.42,development,loamy,13.16,0
79.88,20.13,43.62,5.32,initial,loamy,2.85,0
52.34,14.23,65.64,5.29,late,sandy,11.19,0
69.44,27.48,61.32,4.34,development,clay,19.13,0
57.6,13.41,74.27,3.09,development,clay,3.55,0
63.67,28.99,52.41,4.74,initial,clay,6.4,0
26.06,20.57,54.2,4.9,mid_season,clay,0.79,0
56.53,16.05,71.09,4.59,late,loamy,10.38,0
47.55,28.58,41.98,4.97,mid_season,clay,7.18,0
54.03,15.34,48.41,3.93,initial,clay,0.0,0
34.55,23.21,80.18,2.48,initial,sandy,10.21,0
60.12,23.07,64.39,2.93,mid_season,clay,12.37,0
65.49,18.12,80.5,0,development,loamy,0,0
60.7,17.78,54.45,3.76,late,clay,10.89,0
41.2,22.18,53.18,1.81,development,clay,6.81,0
92.05,18.88,61.55,0,late,sandy,0,0
37.03,28.69,86.45,0,initial,sandy,0,0
37.02,21.26,77.44,3.67,late,loamy,18.23,0
57.34,20.75,63.17,0,development,clay,0,0
58.97,16.17,76.19,0,development,sandy,0,1
32.85,24.77,66.4,3.68,initial,clay,2.87,0
60.25,21.66,55.82,4.51,mid_season,sandy,10.19,0
56.87,19.97,67.28,0,development,sandy,0,1
53.13,20.48,78.77,4.47,mid_season,clay,13.28,0
66.47,13.43,61.7,2.92,mid_season,clay,15.57,0
52.81,15.52,62.8,2.06,development,sandy,8.4,0
66.96,12.37,80.6,2.98,late,sandy,20.8,0
69.27,16.55,66.48,3.43,late,loamy,9.38,0
57.79,22.86,85.86,0,initial,clay,0,0
64.53,20.3,51.15,4.39,late,clay,0.76,0
88.73,28.61,67.6,4.19,development,loamy,20.12,0
54.04,20.42,43.32,3.81,late,loamy,13.37,0
69.21,27.72,79.43,6.0,late,loamy,14.79,0
28.03,15.98,53.1,2.26,mid_season,clay,16.1,0
82.81,23.94,41.66,4.9,late,clay,2.91,0
42.45,16.72,73.1,4.44,mid_season,clay,12.99,0
68.7,18.34,76.92,4.5,development,sandy,9.24,0
61.84,26.61,74.89,0,development,clay,0,0
69.0,26.88,47.75,2.39,late,clay,8.39,0
43.7,16.46,80.63,2.63,late,loamy,16.22,0
43.0,27.38,89.92,0,development,sandy,0,1
64.44,14.75,48.29,2.85,development,loamy,1.35,0
61.39,28.86,71.34,4.96,late,sandy,9.47,0
5,24.67,45.45,0,mid_season,loamy,0,1
63.57,27.66,75.12,3.15,mid_season,sandy,8.49,0
57.25,29.1,75.36,3.32,development,sandy,8.34,0
71.24,20.05,47.37,4.89,initial,clay,6.39,0
18.0,16.74,50.91,0,initial,clay,0,0
82.65,27.51,72.31,4.57,late,clay,5.7,0
36.77,21.7,84.52,3.9,mid_season,clay,20.63,0
66.77,29.71,85.49,2.46,mid_season,loamy,5.74,0
57.85,15.9,75.23,2.51,late,loamy,8.38,0
64.79,24.69,45.75,2.22,development,loamy,7.83,0
49.44,23.71,83.64,4.81,development,clay,14.41,0
41.67,17.1,69.6,3.58,mid_season,clay,0.56,0
66.26,27.2,45.04,2.03,mid_season,loamy,16.9,0
55.46,26.34,50.33,2.32,development,loamy,9.78,0
45.26,12.67,48.0,2.42,development,sandy,5.71,0
61.54,19.67,47.96,3.54,development,sandy,8.52,0
35.04,25.36,41.76,4.97,development,sandy,6.52,0
44.14,22.7,65.1,3.5,mid_season,loamy,6.97,0
43.0,26.72,57.16,0,initial,clay,0,0
53.16,14.77,85.7,4.16,development,loamy,10.41,0
41.44,22.83,68.54,0,late,sandy,0,1
71.19,15.27,63.66,3.68,initial,clay,14.72,0
44.73,16.2,89.43,3.5,mid_season,clay,20.28,0
76.33,29.39,50.34,4.68,late,clay,2.99,0
47.61,13.76,42.43,4.03,mid_season,clay,2.34,0
71.93,19.18,43.11,0,initial,loamy,0,0
33.34,26.28,72.9,4.31,late,sandy,13.85,0
50.67,24.87,43.82,4.43,development,clay,7.46,0
68.77,15.63,69.1,2.73,late,clay,20.18,0
34.73,17.12,57.8,3.15,initial,clay,4.52,0
37.01,26.27,59.66,0,initial,clay,0,0
39.93,28.77,73.2,0,initial,sandy,0,0
41.18,15.0,41.29,6.66,late,clay,16.13,0
88.24,27.63,58.95,3.36,late,sandy,25.4,0
54.71,15.63,80.5,0,initial,clay,0,0
63.28,14.15,58.9,5.61,late,sandy,4.38,0
37.15,19.48,45.85,5.17,development,loamy,12.94,0
64.27,14.79,58.53,2.57,development,loamy,12.62,0
67.14,14.46,88.33,2.36,mid_season,clay,16.42,0
31.25,18.36,84.87,3.21,mid_season,sandy,19.19,0
61.13,21.57,76.9,2.57,initial,clay,12.88,0
48.93,21.19,89.05,5.33,development,sandy,4.85,0
66.85,26.95,61.2,2.85,late,clay,5.98,0
82.86,27.68,77.29,3.41,mid_season,clay,9.02,0
63.33,28.34,74.29,3.73,mid_season,clay,12.86,0
79.77,23.57,78.6,2.17,development,sandy,3.75,0
25.36,27.84,77.18,3.74,late,sandy,8.83,0
76.79,15.79,57.43,3.57,initial,loamy,15.96,0
79.1,25.69,56.35,3.33,mid_season,sandy,8.34,0
58.59,28.86,57.73,3.66,mid_season,clay,13.52,0
65.35,24.5,80.94,2.99,mid_season,clay,20.56,0
39.15,17.83,68.08,3.64,mid_season,loamy,9.61,0
36.98,26.99,62.5,3.78,development,sandy,1.54,0
59.04,20.89,76.91,4.67,development,sandy,18.28,0
76.39,14.69,68.01,4.07,development,clay,19.1,0
78.24,24.72,58.19,3.33,initial,clay,12.55,0
74.47,14.7,51.22,3.08,late,loamy,12.99,0
62.29,15.97,72.5,2.62,initial,clay,6.38,0
27.3,15.62,40.35,3.25,late,loamy,12.03,0
42.24,29.07,85.0,2.4,development,loamy,18.51,0
57.85,19.94,50.3,0,late,sandy,0,1
78.99,13.55,47.61,0,initial,clay,0,0
56.6,15.82,40.28,5.78,initial,sandy,0.17,0
44.97,28.8,52.76,3.42,development,clay,1.69,0
72.14,21.16,71.8,0,late,clay,0,0
62.19,24.04,78.5,4.13,late,loamy,14.22,0
48.54,27.76,71.17,0,mid_season,loamy,0,1
73.59,18.4,89.06,2.29,mid_season,loamy,4.48,0
35.72,24.18,66.34,4.02,mid_season,clay,9.23,0
68.9,24.34,54.71,3.53,mid_season,clay,9.0,0
46.35,21.69,88.78,4.73,development,clay,3.97,0
64.03,26.67,78.53,4.59,initial,clay,6.27,0
29.51,21.57,69.03,5.07,initial,loamy,1.29,0
60.93,24.6,82.61,4.82,late,clay,2.3,0
67.67,19.61,76.64,4.14,late,loamy,13.62,0
70.14,18.2,61.17,2.95,development,loamy,17.75,0
58.14,13.0,88.9,3.48,development,loamy,8.02,0
45.14,16.96,65.44,3.36,development,sandy,10.03,0
29.16,24.34,46.4,1.67,development,clay,1.91,0
55.07,23.48,54.84,4.78,initial,clay,5.68,0
78.06,27.18,81.27,3.76,mid_season,loamy,13.17,0
5,14.67,43.88,3.38,initial,loamy,5.46,0
39.76,27.97,41.15,3.02,development,loamy,11.04,0
75.72,19.68,66.5,3.55,initial,loamy,9.58,0
52.67,20.85,79.89,3.1,mid_season,loamy,17.1,0
52.7,29.33,55.77,5.85,late,clay,4.16,0
36.72,24.08,66.28,5.04,mid_season,clay,9.73,0
67.37,20.52,68.33,3.58,mid_season,sandy,12.66,0
41.69,16.67,73.99,3.97,initial,sandy,2.73,0
67.26,21.29,72.23,5.94,late,loamy,14.27,0
45.66,29.69,69.29,3.65,initial,loamy,10.85,0
54.35,13.72,51.77,4.45,mid_season,loamy,17.09,0
34.86,17.72,75.15,4.9,late,sandy,2.24,0
31.08,29.5,67.81,4.11,initial,sandy,2.21,0
44.18,28.06,77.4,0,initial,loamy,0,0
40.06,13.48,61.71,4.09,development,loamy,5.83,0
47.26,22.09,43.41,2.4,initial,sandy,1.56,0
54.13,22.19,87.78,0,initial,sandy,0,0
38.99,22.65,87.31,3.84,late,clay,4.49,0
32.24,25.58,52.88,3.45,late,clay,13.46,0
45.73,29.9,58.28,5.61,late,loamy,14.25,0
50.19,24.42,88.82,5.97,late,clay,12.71,0
46.65,27.23,60.15,3.75,development,clay,0.45,0
75.92,19.38,44.25,3.38,initial,sandy,7.37,0
54.83,24.36,72.9,4.62,late,loamy,10.53,0
66.98,15.14,85.42,3.96,mid_season,loamy,13.05,0
23.3,29.47,76.12,4.48,development,loamy,8.43,0
49.46,20.42,53.99,3.04,mid_season,sandy,18.08,0
50.84,27.02,78.96,4.14,mid_season,sandy,13.57,0
42.22,22.97,55.83,5.82,initial,loamy,12.35,0
80.65,18.51,45.35,3.94,late,loamy,12.49,0
51.3,16.69,63.58,4.4,initial,loamy,6.4,0
60.08,15.45,67.97,0,initial,loamy,0,0
68.7,22.95,47.7,0,initial,loamy,0,0
77.68,21.22,77.41,5.06,mid_season,clay,21.3,0
50.51,22.41,81.45,3.5,mid_season,loamy,5.25,0
14.27,22.83,69.65,3.87,late,loamy,3.47,0
64.81,27.51,46.33,5.14,initial,clay,19.42,0
56.61,22.5,67.01,2.66,initial,sandy,11.25,0
67.7,22.93,48.12,5.14,mid_season,clay,26.68,0
46.95,24.4,79.07,4.11,mid_season,sandy,9.8,0
79.81,16.74,65.32,3.42,development,sandy,1.52,0
27.72,28.94,45.69,6.21,development,sandy,10.91,0
35.02,22.71,48.08,6.0,initial,loamy,0.99,0
71.93,23.89,83.01,0,initial,loamy,0,0
61.93,17.64,85.61,0,initial,sandy,0,0
51.47,15.71,84.46,4.35,mid_season,clay,19.1,0
49.03,13.72,59.48,3.8,initial,loamy,0.45,0
26.54,21.62,57.41,4.83,mid_season,loamy,12.15,0
46.43,29.62,73.25,3.25,development,loamy,14.21,0
61.66,17.94,55.83,2.2,late,clay,5.58,0
58.11,24.73,72.24,4.75,late,loamy,9.23,0
51.64,28.39,79.64,3.39,mid_season,sandy,2.17,0
29.97,14.92,87.96,4.25,late,clay,22.03,0
52.94,16.02,59.07,5.05,mid_season,clay,17.44,0
79.98,25.73,46.77,0,development,loamy,0,0
51.98,15.02,53.3,6.55,initial,sandy,8.6,0
43.66,26.77,66.87,0,late,sandy,0,1
57.75,20.81,41.69,4.85,late,clay,19.76,0
38.91,12.95,77.71,3.85,development,clay,10.62,0
76.81,24.61,42.33,5.88,mid_season,loamy,18.03,0
21.2,29.9,52.51,4.58,development,clay,12.0,0
74.46,21.2,64.31,4.54,development,sandy,1.73,0
69.98,23.01,73.94,5.17,initial,sandy,2.06,0
51.33,20.74,40.24,2.71,mid_season,sandy,5.93,0
65.52,13.34,42.85,2.45,late,loamy,6.83,0
50.29,26.84,72.73,3.71,development,sandy,12.57,0
51.76,17.1,82.41,3.55,mid_season,clay,11.23,0
62.86,26.88,87.68,5.49,development,clay,16.08,0
66.9,23.71,65.38,0,initial,loamy,0,0
76.27,17.56,76.6,4.07,mid_season,loamy,13.37,0
22.25,24.89,55.32,4.92,initial,sandy,1.14,0
72.99,18.34,76.85,6.98,late,sandy,9.0,0
71.12,17.53,45.22,1.69,development,loamy,3.41,0
25.69,13.01,60.14,4.73,late,loamy,11.45,0
79.75,20.53,40.43,4.18,development,clay,17.01,0
44.0,15.49,64.79,1.05,development,clay,13.58,0
68.22,26.77,59.34,3.1,development,loamy,3.25,0
31.13,16.11,60.98,4.53,mid_season,loamy,25.67,0
63.52,16.84,59.57,4.89,development,loamy,15.77,0
79.37,14.44,63.48,4.25,initial,clay,7.12,0
80.72,14.36,68.7,4.04,development,clay,14.37,0
10.1,18.75,49.44,2.4,development,sandy,1.01,0
43.39,19.88,43.69,2.99,mid_season,loamy,19.82,0
36.82,27.17,61.21,4.34,mid_season,sandy,17.33,0
36.08,29.95,51.96,0,initial,clay,0,0
60.88,23.13,87.09,3.32,mid_season,loamy,9.03,0
52.76,19.19,77.08,3.83,late,clay,0.25,0
18.27,17.35,50.47,4.25,development,clay,11.39,0
74.14,20.31,77.12,3.27,late,loamy,11.56,0
60.22,18.16,46.25,3.75,development,sandy,2.46,0
37.92,15.26,49.31,3.65,initial,clay,1.27,0
60.12,20.97,53.65,5.71,initial,sandy,17.3,0
56.94,21.75,65.59,5.18,initial,clay,11.83,0
95,13.13,42.54,4.52,mid_season,sandy,5.0,0
52.34,25.66,52.29,4.2,initial,clay,3.21,0
49.29,12.31,52.72,2.9,development,loamy,16.5,0
79.95,17.37,80.0,5.16,mid_season,sandy,14.76,0
57.03,21.56,77.66,3.3,late,clay,18.57,0
64.06,13.53,54.51,4.17,late,loamy,7.47,0
80.71,12.44,65.48,3.56,mid_season,clay,14.25,0
23.25,25.38,78.69,0,initial,clay,0,0
67.69,13.95,77.01,2.55,late,clay,7.73,0
61.76,13.93,82.21,0,development,sandy,0,0
61.53,23.06,87.15,4.56,development,loamy,26.65,0
57.06,24.27,81.13,0,development,sandy,0,1
63.31,28.73,87.99,4.51,development,sandy,9.23,0
60.08,23.98,42.57,3.97,mid_season,clay,5.84,0
60.51,17.92,78.83,0,development,sandy,0,0
60.37,22.67,42.93,1.7,development,sandy,12.37,0
28.63,16.4,53.87,3.1,development,sandy,12.14,0
75.31,16.24,64.16,4.75,initial,clay,8.46,0
80.93,12.58,74.39,4.71,late,sandy,6.92,0
48.56,20.94,62.67,6.27,late,loamy,10.16,0
57.52,25.48,62.99,5.17,late,clay,11.37,0
43.2,12.53,72.23,0,initial,loamy,0,0
57.47,23.52,67.98,4.4,development,loamy,7.07,0
78.51,21.51,43.43,1.01,initial,sandy,12.62,0
56.51,27.62,62.03,4.12,development,loamy,11.79,0
53.95,18.75,89.26,0,initial,loamy,0,0
75.52,20.32,69.2,2.19,initial,loamy,18.55,0
80.67,27.11,42.22,4.62,initial,loamy,10.7,0
44.27,18.28,83.82,4.34,development,clay,3.95,0
55.08,16.74,66.32,0,late,loamy,0,0
35.39,19.29,78.85,4.42,development,clay,8.97,0
45.53,26.23,62.75,0,initial,loamy,0,0
66.25,17.88,66.42,4.35,initial,clay,3.79,0
28.7,17.77,40.92,0,late,sandy,0,1
44.88,12.91,77.61,3.45,late,loamy,4.21,0
56.21,25.27,84.89,5.93,development,loamy,8.67,0
40.55,21.3,49.1,0,development,clay,0,1
44.43,13.41,66.09,0,development,sandy,0,1
66.3,18.89,41.42,2.97,late,clay,20.57,0
37.82,12.83,56.39,3.12,development,loamy,13.43,0
72.76,25.4,79.61,2.99,development,sandy,6.36,0
65.24,19.18,71.24,4.05,development,clay,19.65,0
69.51,25.09,65.81,2.95,mid_season,clay,11.0,0
60.53,12.29,40.1,2.99,initial,sandy,0.71,0
62.3,18.25,85.82,4.33,initial,clay,4.14,0
20.31,25.01,66.3,3.95,initial,loamy,3.15,0
52.49,12.98,40.48,3.88,late,sandy,4.61,0
70.62,15.56,78.56,3.92,initial,clay,12.9,0
66.07,18.01,75.8,4.65,mid_season,sandy,8.15,0
67.67,27.22,47.92,3.17,initial,sandy,7.38,0
28.34,22.94,60.41,3.34,development,loamy,10.92,0
36.78,27.06,54.39,3.96,mid_season,loamy,15.4,0
42.85,20.79,40.08,2.21,development,loamy,2.24,0
54.04,28.51,81.31,3.4,development,sandy,6.86,0
64.28,17.58,67.8,3.15,mid_season,sandy,6.94,0
54.02,23.34,59.47,4.87,initial,sandy,9.26,0
63.44,21.69,75.31,5.54,development,clay,15.09,0
74.87,14.25,43.04,0,development,sandy,0,0
53.86,12.01,75.96,4.5,late,loamy,11.45,0
79.23,25.25,42.3,0,late,clay,0,0
45.45,22.94,69.67,3.49,initial,clay,5.11,0
31.29,18.45,65.83,2.82,late,sandy,16.28,0
53.63,13.35,46.63,5.01,initial,clay,14.28,0
20.86,15.38,40.36,2.61,mid_season,loamy,9.04,0
95,28.92,66.62,3.19,development,loamy,18.0,0
63.05,27.9,46.66,3.54,mid_season,clay,16.49,0
46.96,27.9,73.69,0,initial,clay,0,0
86.59,25.12,61.33,5.11,late,loamy,12.78,0
54.67,12.99,89.49,1.71,initial,clay,8.5,0
64.32,16.6,77.33,4.09,initial,clay,7.59,0
60.74,18.34,74.7,2.83,development,loamy,7.15,0
26.96,16.18,67.96,5.55,initial,sandy,15.31,0
95,29.84,61.48,5.49,initial,sandy,3.73,0
46.02,21.91,40.87,0,development,loamy,0,1
37.31,16.93,54.34,4.8,development,clay,11.9,0
63.06,21.93,78.06,4.2,development,sandy,17.53,0
65.98,29.38,55.66,3.26,development,loamy,12.11,0
35.1,14.97,54.44,5.19,mid_season,clay,23.93,0
86.78,26.11,56.6,0,mid_season,loamy,0,0
49.46,16.63,42.65,0,development,sandy,0,1
35.96,13.8,65.32,4.41,initial,sandy,2.28,0
61.82,26.53,74.5,1.28,development,sandy,7.94,0
61.12,19.12,67.74,4.35,mid_season,sandy,11.45,0
44.36,26.38,87.88,0,initial,sandy,0,0
84.38,14.51,68.34,4.67,development,sandy,3.57,0
42.73,19.65,70.29,2.29,mid_season,loamy,14.57,0
60.39,17.43,64.4,5.05,late,clay,0.79,0
31.05,26.23,57.33,2.96,late,sandy,10.24,0
68.25,26.74,61.86,4.08,late,sandy,12.58,0
94.76,16.22,54.84,5.4,initial,clay,7.36,0
72.54,16.79,72.68,0,mid_season,loamy,0,0
63.01,14.34,66.94,2.24,mid_season,loamy,11.02,0
65.68,21.74,51.16,0,initial,clay,0,0
34.59,20.99,79.2,2.92,initial,loamy,9.7,0
45.21,13.44,42.55,3.82,late,clay,18.7,0
91.19,23.96,79.88,2.79,mid_season,loamy,1.59,0
30.54,12.66,61.3,3.29,late,clay,21.13,0
34.8,23.42,85.42,3.99,initial,loamy,5.34,0
68.73,22.3,78.31,5.03,development,loamy,7.41,0
23.8,16.87,75.37,0,mid_season,loamy,0,1
62.4,23.28,77.3,6.12,development,loamy,11.69,0
66.5,23.84,44.74,5.98,development,sandy,3.42,0
51.56,20.78,84.27,4.57,initial,clay,3.68,0
56.04,16.86,73.89,3.29,development,sandy,10.67,0
44.27,18.33,74.82,4.46,late,loamy,3.61,0
61.97,12.8,64.16,4.28,mid_season,sandy,13.94,0
59.27,21.07,88.26,3.73,late,sandy,14.73,0
56.83,19.95,42.52,2.36,late,loamy,13.15,0
37.18,14.0,50.02,3.67,mid_season,clay,12.62,0
66.04,16.72,79.22,5.17,initial,sandy,8.6,0
63.46,18.29,55.34,3.4,development,clay,13.79,0
69.97,24.81,65.88,4.56,initial,loamy,13.98,0
13.18,13.0,75.71,3.88,late,loamy,18.91,0
40.06,18.67,41.13,2.75,mid_season,loamy,4.58,0
49.43,29.73,84.81,0,mid_season,sandy,0,1
31.36,12.28,51.42,3.13,development,sandy,12.46,0
74.66,23.37,49.64,2.96,initial,clay,0.07,0
19.8,22.92,75.86,2.65,late,sandy,4.14,0
61.75,18.69,76.09,2.83,late,loamy,18.12,0
41.34,24.99,45.75,5.86,development,sandy,14.63,0
52.26,17.13,77.49,3.38,development,clay,12.99,0
52.73,16.31,44.76,3.73,mid_season,sandy,13.89,0
34.51,14.04,63.95,4.45,late,sandy,2.93,0
32.88,15.55,65.72,2.52,initial,clay,20.07,0
52.89,17.14,42.54,0,initial,loamy,0,0
45.83,16.28,78.94,3.74,late,clay,11.17,0
42.85,22.91,89.31,3.07,initial,clay,19.47,0
65.33,24.48,64.25,0,late,sandy,0,0
50.51,25.97,79.91,5.44,mid_season,clay,24.69,0
56.29,20.79,74.16,0,late,loamy,0,0
63.47,25.12,67.14,4.2,initial,loamy,11.42,0
84.1,20.64,78.5,0,initial,sandy,0,0
68.71,13.91,50.75,4.68,late,sandy,8.96,0
30.33,26.92,46.27,6.11,mid_season,loamy,3.45,0
59.08,21.58,66.8,5.26,development,loamy,14.0,0
5,25.02,80.59,0,initial,loamy,0,0
28.04,22.39,45.29,3.78,mid_season,clay,4.44,0
77.87,18.57,50.65,5.35,development,clay,0.35,0
65.95,23.12,58.75,6.37,mid_season,sandy,20.93,0
34.33,13.18,67.49,0,mid_season,loamy,0,1
48.56,26.75,73.04,3.83,mid_season,loamy,1.59,0
50.49,23.09,61.89,3.61,mid_season,sandy,24.2,0
91.22,24.35,58.49,3.61,mid_season,sandy,11.56,0
66.18,13.06,49.05,4.24,late,sandy,20.01,0
86.03,27.0,88.54,3.74,initial,sandy,7.56,0
64.53,18.79,79.44,3.35,development,clay,9.18,0
40.92,26.52,72.5,0,late,clay,0,1
46.14,14.81,68.69,2.36,mid_season,loamy,9.3,0
40.09,27.78,77.72,3.96,late,sandy,14.16,0
58.82,27.26,75.81,5.32,initial,loamy,3.36,0
37.3,22.11,58.78,4.69,development,clay,11.65,0
37.23,14.98,44.14,4.23,development,clay,1.33,0
10.37,12.16,51.95,2.99,late,sandy,8.99,0
61.87,25.79,58.63,4.35,mid_season,clay,6.06,0
55.02,27.89,62.4,3.49,initial,sandy,14.46,0
50.83,14.31,72.37,0,initial,loamy,0,0
36.7,25.73,77.6,5.92,development,clay,7.02,0
31.6,25.24,43.24,2.93,mid_season,clay,13.39,0
73.38,22.13,75.77,0,initial,sandy,0,0
46.72,27.4,81.52,4.69,initial,loamy,8.31,0
63.93,21.34,60.83,1.09,development,loamy,14.13,0
37.3,17.58,65.76,0,initial,loamy,0,0
77.91,16.25,41.98,5.39,late,sandy,4.3,0
67.22,19.74,66.54,2.43,initial,sandy,9.18,0
65.41,25.14,44.04,4.83,development,clay,2.05,0
50.76,20.73,85.28,0,development,loamy,0,1
53.31,21.76,81.83,4.21,late,sandy,5.89,0
29.54,18.57,76.54,4.94,development,clay,12.27,0
69.61,27.72,75.29,0,mid_season,loamy,0,0
67.32,12.97,74.5,4.92,development,sandy,14.08,0
50.68,12.04,55.26,3.56,initial,sandy,10.4,0
58.36,17.18,57.56,0,mid_season,sandy,0,1
72.82,13.3,41.47,4.59,mid_season,clay,11.13,0
64.72,14.7,64.6,4.6,mid_season,clay,11.72,0
39.86,29.88,62.23,3.71,initial,clay,6.54,0
45.57,17.9,65.75,4.01,development,sandy,5.1,0
71.16,15.04,53.27,3.11,late,sandy,4.92,0
60.27,21.02,75.12,4.46,mid_season,loamy,13.99,0
63.31,20.73,44.79,3.88,initial,loamy,0.88,0
36.73,25.47,48.12,3.64,initial,clay,11.02,0
38.16,13.85,77.94,3.33,late,clay,4.54,0
45.83,17.8,74.65,3.15,late,loamy,11.57,0
78.3,26.74,86.92,3.4,mid_season,clay,7.02,0
70.08,19.77,44.43,5.11,initial,sandy,1.06,0
52.52,16.48,55.3,3.88,mid_season,clay,12.93,0
60.29,23.27,44.63,0,development,sandy,0,0
36.79,26.3,71.68,3.98,mid_season,loamy,16.99,0
63.4,17.24,42.16,2.87,development,loamy,0.15,0
51.58,27.98,85.73,3.08,mid_season,clay,17.38,0
49.3,15.36,83.94,1.57,mid_season,loamy,0.81,0
60.41,21.2,72.07,3.62,initial,sandy,2.92,0
54.56,20.26,64.13,5.5,late,sandy,10.67,0
52.48,12.79,70.3,3.86,development,clay,11.24,0
84.11,15.72,41.0,6.24,development,loamy,16.93,0
45.88,26.47,48.17,6.73,initial,sandy,6.99,0
66.72,17.86,63.4,3.24,development,loamy,3.1,0
64.18,29.13,79.47,6.61,late,loamy,0.7,0
57.94,14.91,47.78,0,initial,sandy,0,0
78.83,27.26,88.45,4.47,mid_season,clay,9.77,0
81.47,25.7,57.78,5.34,development,loamy,12.93,0
63.53,22.82,77.29,3.64,development,clay,11.98,0
86.32,23.55,88.63,3.53,initial,clay,7.65,0
42.58,15.87,78.43,5.48,late,loamy,3.41,0
21.07,14.9,83.14,4.48,mid_season,clay,12.19,0
27.65,16.15,46.25,2.3,initial,clay,15.63,0
57.37,23.78,55.78,2.17,mid_season,clay,10.55,0
88.34,15.09,45.77,3.32,late,clay,11.55,0
20.68,22.77,43.88,2.2,late,sandy,6.56,0
60.76,13.95,74.22,2.41,initial,sandy,9.3,0
68.31,18.87,62.08,3.54,mid_season,loamy,16.12,0
92.86,15.04,64.56,0,initial,clay,0,0
32.34,29.02,77.63,0,development,sandy,0,1
68.12,21.42,68.17,3.39,late,loamy,15.09,0
54.28,14.1,46.76,4.11,late,loamy,4.73,0
79.46,22.0,83.59,4.29,late,clay,13.94,0
18.74,16.95,74.78,4.88,late,loamy,14.86,0
58.93,20.35,80.01,4.39,initial,sandy,14.91,0
50.4,13.8,51.51,3.12,late,loamy,19.52,0
37.95,14.15,84.55,0,initial,loamy,0,0
39.88,21.31,80.96,4.66,development,clay,5.01,0
60.07,24.34,54.0,4.13,late,sandy,4.34,0
57.62,12.93,74.75,4.7,development,loamy,6.17,0
58.43,14.36,88.33,3.41,late,loamy,0.42,0
74.55,17.28,55.54,3.62,initial,loamy,8.0,0
57.93,24.67,81.99,2.71,development,clay,15.04,0
48.88,16.4,81.48,3.98,mid_season,clay,13.05,0
36.72,28.11,40.86,5.21,mid_season,clay,4.7,0
6.45,25.56,64.25,4.62,development,sandy,14.85,0
15.89,26.3,50.26,4.35,development,loamy,11.79,0
60.85,27.48,76.11,3.82,late,loamy,7.46,0
26.01,19.9,79.5,3.1,development,clay,17.03,0
94.09,25.55,83.01,4.64,late,clay,18.29,0
48.36,24.37,58.93,3.76,late,sandy,9.36,0
64.38,28.25,70.33,1.28,development,loamy,3.71,0
34.26,26.43,64.58,3.39,mid_season,loamy,10.82,0
26.3,26.63,63.65,5.36,initial,sandy,3.59,0
39.87,17.87,65.68,5.82,development,sandy,9.84,0
79.17,21.23,72.06,5.5,late,loamy,11.42,0
69.67,22.72,48.15,5.04,mid_season,loamy,14.79,0
59.76,27.8,45.82,3.42,mid_season,sandy,3.24,0
55.97,24.46,88.6,5.55,mid_season,clay,7.39,0
79.82,27.95,77.49,5.11,mid_season,loamy,17.0,0
55.48,14.02,54.89,4.43,development,sandy,4.1,0
46.14,18.22,77.77,3.62,initial,clay,4.95,0
51.71,13.12,57.14,4.17,late,loamy,4.36,0
69.6,13.67,46.92,3.12,initial,clay,12.52,0
46.53,24.99,68.74,5.01,mid_season,sandy,3.11,0
53.49,27.95,48.85,4.34,mid_season,clay,18.68,0
64.96,24.01,85.35,2.61,late,sandy,10.47,0
45.06,15.79,74.02,5.35,mid_season,loamy,12.72,0
53.15,16.75,79.49,4.33,initial,sandy,8.2,0
37.96,12.51,42.7,5.12,development,loamy,9.85,0
68.31,27.19,81.12,2.45,mid_season,sandy,9.46,0
51.24,18.38,60.89,0,initial,loamy,0,0
85.24,13.7,52.85,4.11,initial,clay,6.25,0
58.02,17.51,42.96,4.17,mid_season,clay,19.51,0
52.74,17.46,63.78,4.49,late,sandy,6.95,0
55.97,19.17,80.87,0,mid_season,sandy,0,1
67.95,13.73,48.73,5.16,development,clay,11.93,0
77.09,22.78,83.87,4.59,mid_season,clay,10.17,0
11.91,12.61,78.91,0,development,sandy,0,0
75.72,26.18,77.37,4.97,late,clay,12.65,0
71.23,28.89,61.03,4.24,mid_season,loamy,12.95,0
83.52,27.36,47.66,4.37,initial,sandy,12.73,0
63.98,25.91,60.26,3.7,development,clay,1.05,0
69.22,23.03,66.93,5.35,mid_season,clay,10.58,0
82.32,25.06,46.88,4.42,initial,clay,18.45,0
40.07,12.62,70.96,5.07,development,loamy,13.41,0
74.51,29.34,76.13,5.31,mid_season,loamy,13.1,0
59.23,25.49,84.71,4.73,late,loamy,18.92,0
75.61,28.74,50.82,5.27,late,loamy,1.71,0
79.74,27.3,56.2,3.81,late,sandy,3.32,0
40.43,16.91,89.96,3.45,development,clay,7.65,0
